timestamp,soil_vwc_percent
2026-05-21 04:05:54.156,75.2
2026-05-21 04:05:59.167,75.2
2026-05-21 04:06:04.168,75.2
2026-05-21 04:06:09.168,75.33
2026-05-21 04:06:14.167,75.2
2026-05-21 04:06:19.168,75.2
2026-05-21 04:06:24.168,75.05
2026-05-21 04:06:29.215,75.2
2026-05-21 04:06:34.216,75.25
2026-05-21 04:06:39.217,75.2
2026-05-21 04:06:44.217,75.33
2026-05-21 04:06:49.218,75.2
2026-05-21 04:06:54.219,75.2
2026-05-21 04:06:59.248,75.2
2026-05-21 04:07:04.249,75.12
2026-05-21 04:07:09.251,75.12
2026-05-21 04:07:14.251,75.2
2026-05-21 04:07:19.252,75.2
2026-05-21 04:07:24.254,75.25
2026-05-21 04:07:29.269,75.25
2026-05-21 04:07:34.269,75.25
2026-05-21 04:07:39.271,75.25
2026-05-21 04:07:44.273,75.2
2026-05-21 04:07:49.274,75.2
2026-05-21 04:07:54.276,75.12
2026-05-21 04:07:59.297,75.12
2026-05-21 04:08:04.299,75.2
2026-05-21 04:08:09.301,75.2
2026-05-21 04:08:14.302,75.12
2026-05-21 04:08:19.304,75.2
2026-05-21 04:08:24.306,75.25
2026-05-21 04:08:29.249,75.2
2026-05-21 04:08:34.251,75.2
2026-05-21 04:08:39.252,75.12
2026-05-21 04:08:44.277,75.2
2026-05-21 04:08:49.278,75.25
2026-05-21 04:08:54.278,75.25
2026-05-21 04:08:59.315,75.33
2026-05-21 04:09:04.317,75.2
2026-05-21 04:09:09.319,75.2
2026-05-21 04:09:14.320,75.25
2026-05-21 04:09:19.322,75.2
2026-05-21 04:09:24.324,75.25
2026-05-21 04:09:29.248,75.12
2026-05-21 04:09:34.249,75.2
2026-05-21 04:09:39.250,75.2
2026-05-21 04:09:44.250,75.2
2026-05-21 04:09:49.262,75.2
2026-05-21 04:09:54.263,75.2
2026-05-21 04:09:59.268,75.2
2026-05-21 04:10:04.268,75.2
2026-05-21 04:10:09.269,75.25
2026-05-21 04:10:14.270,75.12
2026-05-21 04:10:19.270,75.2
2026-05-21 04:10:24.271,75.12
2026-05-21 04:10:29.351,75.12
2026-05-21 04:10:34.352,75.25
2026-05-21 04:10:39.355,75.33
2026-05-21 04:10:44.357,75.2
2026-05-21 04:10:49.358,75.25
2026-05-21 04:10:54.360,75.12
2026-05-21 04:10:59.264,75.25
2026-05-21 04:11:04.264,75.2
2026-05-21 04:11:09.264,75.33
2026-05-21 04:11:14.265,75.25
2026-05-21 04:11:19.266,75.2
2026-05-21 04:11:24.266,75.25
2026-05-21 04:11:29.272,75.2
2026-05-21 04:11:34.272,75.33
2026-05-21 04:11:39.273,75.2
2026-05-21 04:11:44.273,75.2
2026-05-21 04:11:49.273,75.33
2026-05-21 04:11:54.274,75.4
2026-05-21 04:11:59.271,75.25
2026-05-21 04:12:04.272,75.25
2026-05-21 04:12:09.273,75.2
2026-05-21 04:12:14.272,75.25
2026-05-21 04:12:19.273,75.25
2026-05-21 04:12:24.273,75.2
2026-05-21 04:12:29.370,75.2
2026-05-21 04:12:34.372,75.2
2026-05-21 04:12:39.374,75.12
2026-05-21 04:12:44.375,75.12
2026-05-21 04:12:49.377,75.12
2026-05-21 04:12:54.379,75.2
2026-05-21 04:12:59.141,75.25
2026-05-21 04:13:04.139,75.2
2026-05-21 04:13:09.137,75.2
2026-05-21 04:13:14.136,75.33
2026-05-21 04:13:19.133,75.12
2026-05-21 04:13:24.132,75.33
2026-05-21 04:13:29.400,75.2
2026-05-21 04:13:34.401,75.2
2026-05-21 04:13:39.403,75.2
2026-05-21 04:13:44.405,75.2
2026-05-21 04:13:49.406,75.25
2026-05-21 04:13:54.408,75.25
2026-05-21 04:13:59.235,75.2
2026-05-21 04:14:04.235,75.12
2026-05-21 04:14:09.233,75.12
2026-05-21 04:14:14.233,75.12
2026-05-21 04:14:19.233,75.12
2026-05-21 04:14:24.232,75.2
2026-05-21 04:14:29.291,75.2
2026-05-21 04:14:34.291,75.2
2026-05-21 04:14:39.291,75.2
2026-05-21 04:14:44.291,75.2
2026-05-21 04:14:49.292,75.2
2026-05-21 04:14:54.291,75.12
2026-05-21 04:14:59.340,75.2
2026-05-21 04:15:04.341,75.25
2026-05-21 04:15:09.341,75.2
2026-05-21 04:15:14.342,75.2
2026-05-21 04:15:19.343,75.2
2026-05-21 04:15:24.343,75.12
2026-05-21 04:15:29.362,75.2
2026-05-21 04:15:34.363,75.12
2026-05-21 04:15:39.364,75.12
2026-05-21 04:15:44.365,75.12
2026-05-21 04:15:49.366,75.2
2026-05-21 04:15:54.368,75.12
2026-05-21 04:15:59.309,75.33
2026-05-21 04:16:04.309,75.25
2026-05-21 04:16:09.310,75.25
2026-05-21 04:16:14.309,75.12
2026-05-21 04:16:19.310,75.25
2026-05-21 04:16:24.310,75.2
2026-05-21 04:16:29.351,75.25
2026-05-21 04:16:34.352,75.2
2026-05-21 04:16:39.353,75.12
2026-05-21 04:16:44.354,75.2
2026-05-21 04:16:49.353,75.25
2026-05-21 04:16:54.354,75.12
2026-05-21 04:16:59.294,75.2
2026-05-21 04:17:04.293,75.2
2026-05-21 04:17:09.294,75.12
2026-05-21 04:17:14.294,75.25
2026-05-21 04:17:19.293,75.25
2026-05-21 04:17:24.293,75.25
2026-05-21 04:17:29.365,75.4
2026-05-21 04:17:34.365,75.33
2026-05-21 04:17:39.366,75.33
2026-05-21 04:17:44.367,75.25
2026-05-21 04:17:49.368,75.33
2026-05-21 04:17:54.369,75.25
2026-05-21 04:17:59.403,75.25
2026-05-21 04:18:04.405,75.2
2026-05-21 04:18:09.405,75.12
2026-05-21 04:18:14.407,75.12
2026-05-21 04:18:19.409,75.2
2026-05-21 04:18:24.410,75.25
2026-05-21 04:18:29.461,75.2
2026-05-21 04:18:34.464,75.2
2026-05-21 04:18:39.466,75.2
2026-05-21 04:18:44.469,75.2
2026-05-21 04:18:49.472,75.25
2026-05-21 04:18:54.473,75.4
2026-05-21 04:18:59.401,75.25
2026-05-21 04:19:04.403,75.25
2026-05-21 04:19:09.405,75.2
2026-05-21 04:19:14.406,75.2
2026-05-21 04:19:19.408,75.2
2026-05-21 04:19:24.410,75.2
2026-05-21 04:19:29.404,75.2
2026-05-21 04:19:34.405,75.12
2026-05-21 04:19:39.407,75.25
2026-05-21 04:19:44.408,75.12
2026-05-21 04:19:49.410,75.25
2026-05-21 04:19:54.412,75.25
2026-05-21 04:19:59.481,75.2
2026-05-21 04:20:04.482,75.25
2026-05-21 04:20:09.485,75.25
2026-05-21 04:20:14.488,75.12
2026-05-21 04:20:19.489,75.2
2026-05-21 04:20:24.492,75.12
2026-05-21 04:20:29.419,75.2
2026-05-21 04:20:34.419,75.4
2026-05-21 04:20:39.421,75.33
2026-05-21 04:20:44.423,75.2
2026-05-21 04:20:49.424,75.4
2026-05-21 04:20:54.425,75.2
2026-05-21 04:20:59.328,75.33
2026-05-21 04:21:04.329,75.33
2026-05-21 04:21:09.328,75.25
2026-05-21 04:21:14.328,75.2
2026-05-21 04:21:19.328,75.2
2026-05-21 04:21:24.328,75.12
2026-05-21 04:21:29.222,75.12
2026-05-21 04:21:34.221,75.2
2026-05-21 04:21:39.218,75.25
2026-05-21 04:21:44.217,75.2
2026-05-21 04:21:49.215,75.12
2026-05-21 04:21:54.213,75.2
2026-05-21 04:21:59.224,75.25
2026-05-21 04:22:04.223,75.12
2026-05-21 04:22:09.220,75.2
2026-05-21 04:22:14.219,75.25
2026-05-21 04:22:19.218,75.2
2026-05-21 04:22:24.216,75.12
2026-05-21 04:22:29.243,75.33
2026-05-21 04:22:34.242,75.25
2026-05-21 04:22:39.240,75.2
2026-05-21 04:22:44.238,75.12
2026-05-21 04:22:49.237,75.25
2026-05-21 04:22:54.235,75.2
2026-05-21 04:22:59.402,75.2
2026-05-21 04:23:04.403,75.12
2026-05-21 04:23:09.404,75.2
2026-05-21 04:23:14.404,75.25
2026-05-21 04:23:19.405,75.2
2026-05-21 04:23:24.406,75.12
2026-05-21 04:23:29.434,75.33
2026-05-21 04:23:34.434,75.25
2026-05-21 04:23:39.436,75.2
2026-05-21 04:23:44.437,75.2
2026-05-21 04:23:49.437,75.2
2026-05-21 04:23:54.438,75.2
2026-05-21 04:23:59.391,75.2
2026-05-21 04:24:04.391,75.2
2026-05-21 04:24:09.392,75.2
2026-05-21 04:24:14.392,75.25
2026-05-21 04:24:19.392,75.12
2026-05-21 04:24:24.393,75.05
2026-05-21 04:24:29.480,75.2
2026-05-21 04:24:34.481,75.25
2026-05-21 04:24:39.482,75.2
2026-05-21 04:24:44.484,75.33
2026-05-21 04:24:49.484,75.25
2026-05-21 04:24:54.486,75.2
2026-05-21 04:24:59.511,75.12
2026-05-21 04:25:04.512,75.2
2026-05-21 04:25:09.514,75.12
2026-05-21 04:25:14.516,75.2
2026-05-21 04:25:19.518,75.25
2026-05-21 04:25:24.519,75.33
2026-05-21 04:25:29.412,75.2
2026-05-21 04:25:34.433,75.12
2026-05-21 04:25:39.433,75.33
2026-05-21 04:25:44.433,75.33
2026-05-21 04:25:49.434,75.2
2026-05-21 04:25:54.433,75.25
2026-05-21 04:25:59.516,75.12
2026-05-21 04:26:04.517,75.2
2026-05-21 04:26:09.518,75.2
2026-05-21 04:26:14.519,75.2
2026-05-21 04:26:19.521,75.12
2026-05-21 04:26:24.522,75.12
2026-05-21 04:26:29.395,75.2
2026-05-21 04:26:34.395,75.2
2026-05-21 04:26:39.395,75.2
2026-05-21 04:26:44.395,75.12
2026-05-21 04:26:49.395,75.12
2026-05-21 04:26:54.394,75.25
2026-05-21 04:26:59.534,75.2
2026-05-21 04:27:04.535,75.2
2026-05-21 04:27:09.537,75.12
2026-05-21 04:27:14.537,75.12
2026-05-21 04:27:19.539,75.12
2026-05-21 04:27:24.541,75.25
2026-05-21 04:27:29.457,75.12
2026-05-21 04:27:34.457,75.2
2026-05-21 04:27:39.458,75.25
2026-05-21 04:27:44.458,75.25
2026-05-21 04:27:49.458,75.2
2026-05-21 04:27:54.459,75.2
2026-05-21 04:27:59.497,75.25
2026-05-21 04:28:04.497,75.2
2026-05-21 04:28:09.498,75.12
2026-05-21 04:28:14.499,75.12
2026-05-21 04:28:19.500,75.12
2026-05-21 04:28:24.501,75.25
2026-05-21 04:28:29.430,75.2
2026-05-21 04:28:34.429,75.2
2026-05-21 04:28:39.429,75.12
2026-05-21 04:28:44.429,75.2
2026-05-21 04:28:49.428,75.12
2026-05-21 04:28:54.428,75.12
2026-05-21 04:28:59.557,75.12
2026-05-21 04:29:04.558,75.2
2026-05-21 04:29:09.560,75.25
2026-05-21 04:29:14.562,75.25
2026-05-21 04:29:19.563,75.2
2026-05-21 04:29:24.564,75.2
2026-05-21 04:29:29.578,75.25
2026-05-21 04:29:34.579,75.2
2026-05-21 04:29:39.582,75.2
2026-05-21 04:29:44.584,75.2
2026-05-21 04:29:49.586,75.33
2026-05-21 04:29:54.587,75.25
2026-05-21 04:29:59.584,75.12
2026-05-21 04:30:04.586,75.2
2026-05-21 04:30:09.587,75.25
2026-05-21 04:30:14.589,75.2
2026-05-21 04:30:19.591,75.2
2026-05-21 04:30:24.592,75.2
2026-05-21 04:30:29.494,75.2
2026-05-21 04:30:34.494,75.4
2026-05-21 04:30:39.494,75.25
2026-05-21 04:30:44.495,75.2
2026-05-21 04:30:49.496,75.2
2026-05-21 04:30:54.496,75.2
2026-05-21 04:30:59.396,75.2
2026-05-21 04:31:04.396,75.2
2026-05-21 04:31:09.394,75.25
2026-05-21 04:31:14.394,75.2
2026-05-21 04:31:19.393,75.25
2026-05-21 04:31:24.393,75.12
2026-05-21 04:31:29.527,75.25
2026-05-21 04:31:34.528,75.25
2026-05-21 04:31:39.529,75.2
2026-05-21 04:31:44.529,75.2
2026-05-21 04:31:49.530,75.4
2026-05-21 04:31:54.532,75.12
2026-05-21 04:31:59.610,75.12
2026-05-21 04:32:04.612,75.12
2026-05-21 04:32:09.614,75.2
2026-05-21 04:32:14.616,75.2
2026-05-21 04:32:19.618,75.2
2026-05-21 04:32:24.620,75.12
2026-05-21 04:32:29.490,75.25
2026-05-21 04:32:34.490,75.05
2026-05-21 04:32:39.490,75.12
2026-05-21 04:32:44.491,75.2
2026-05-21 04:32:49.490,75.2
2026-05-21 04:32:54.491,75.25
2026-05-21 04:32:59.478,75.2
2026-05-21 04:33:04.477,75.2
2026-05-21 04:33:09.477,75.2
2026-05-21 04:33:14.477,75.2
2026-05-21 04:33:19.477,75.12
2026-05-21 04:33:24.477,75.2
2026-05-21 04:33:29.508,75.12
2026-05-21 04:33:34.508,75.33
2026-05-21 04:33:39.508,75.12
2026-05-21 04:33:44.508,75.2
2026-05-21 04:33:49.509,75.2
2026-05-21 04:33:54.509,75.2
2026-05-21 04:33:59.540,75.25
2026-05-21 04:34:04.541,75.25
2026-05-21 04:34:09.541,75.2
2026-05-21 04:34:14.542,75.2
2026-05-21 04:34:19.543,75.2
2026-05-21 04:34:24.545,75.2
2026-05-21 04:34:29.588,75.2
2026-05-21 04:34:34.590,75.12
2026-05-21 04:34:39.592,75.2
2026-05-21 04:34:44.593,75.4
2026-05-21 04:34:49.595,75.12
2026-05-21 04:34:54.597,75.12
2026-05-21 04:34:59.640,75.12
2026-05-21 04:35:04.643,75.2
2026-05-21 04:35:09.645,75.12
2026-05-21 04:35:14.647,75.12
2026-05-21 04:35:19.649,75.12
2026-05-21 04:35:24.652,75.2
2026-05-21 04:35:29.493,75.12
2026-05-21 04:35:34.493,75.2
2026-05-21 04:35:39.493,75.12
2026-05-21 04:35:44.494,74.99
2026-05-21 04:35:49.493,75.12
2026-05-21 04:35:54.494,75.2
2026-05-21 04:35:59.612,75.2
2026-05-21 04:36:04.613,75.12
2026-05-21 04:36:09.615,75.25
2026-05-21 04:36:14.617,75.12
2026-05-21 04:36:19.618,75.2
2026-05-21 04:36:24.619,75.2
2026-05-21 04:36:29.622,75.2
2026-05-21 04:36:34.624,75.25
2026-05-21 04:36:39.625,75.2
2026-05-21 04:36:44.627,75.2
2026-05-21 04:36:49.629,75.25
2026-05-21 04:36:54.630,75.2
2026-05-21 04:36:59.554,75.12
2026-05-21 04:37:04.555,75.33
2026-05-21 04:37:09.554,75.25
2026-05-21 04:37:14.555,75.2
2026-05-21 04:37:19.556,75.12
2026-05-21 04:37:24.556,75.2
2026-05-21 04:37:29.413,75.2
2026-05-21 04:37:34.412,75.12
2026-05-21 04:37:39.410,75.2
2026-05-21 04:37:44.409,75.12
2026-05-21 04:37:49.408,75.2
2026-05-21 04:37:54.407,75.2
2026-05-21 04:37:59.435,75.12
2026-05-21 04:38:04.434,75.05
2026-05-21 04:38:09.434,75.2
2026-05-21 04:38:14.432,75.2
2026-05-21 04:38:19.431,75.2
2026-05-21 04:38:24.430,75.25
2026-05-21 04:38:29.646,75.12
2026-05-21 04:38:34.649,75.2
2026-05-21 04:38:39.651,74.99
2026-05-21 04:38:44.652,75.2
2026-05-21 04:38:49.654,75.2
2026-05-21 04:38:54.656,75.2
2026-05-21 04:38:59.562,75.2
2026-05-21 04:39:04.562,75.25
2026-05-21 04:39:09.562,75.2
2026-05-21 04:39:14.563,75.2
2026-05-21 04:39:19.563,75.25
2026-05-21 04:39:24.564,75.05
2026-05-21 04:39:29.646,75.25
2026-05-21 04:39:34.646,75.4
2026-05-21 04:39:39.648,75.2
2026-05-21 04:39:44.650,75.33
2026-05-21 04:39:49.651,75.2
2026-05-21 04:39:54.653,75.12
2026-05-21 04:39:59.622,75.12
2026-05-21 04:40:04.622,75.2
2026-05-21 04:40:09.624,75.33
2026-05-21 04:40:14.652,75.12
2026-05-21 04:40:19.654,75.2
2026-05-21 04:40:24.655,75.2
2026-05-21 04:40:29.662,75.2
2026-05-21 04:40:34.663,75.12
2026-05-21 04:40:39.665,75.25
2026-05-21 04:40:44.665,75.2
2026-05-21 04:40:49.667,75.12
2026-05-21 04:40:54.669,75.25
2026-05-21 04:40:59.451,75.2
2026-05-21 04:41:04.449,75.05
2026-05-21 04:41:09.447,75.2
2026-05-21 04:41:14.446,75.12
2026-05-21 04:41:19.454,75.2
2026-05-21 04:41:24.453,75.12
2026-05-21 04:41:29.596,75.12
2026-05-21 04:41:34.595,75.12
2026-05-21 04:41:39.596,75.2
2026-05-21 04:41:44.596,75.12
2026-05-21 04:41:49.595,75.25
2026-05-21 04:41:54.595,75.12
2026-05-21 04:41:59.624,75.25
2026-05-21 04:42:04.624,75.12
2026-05-21 04:42:09.624,75.2
2026-05-21 04:42:14.625,75.2
2026-05-21 04:42:19.626,75.12
2026-05-21 04:42:24.625,75.25
2026-05-21 04:42:29.651,75.2
2026-05-21 04:42:34.652,75.25
2026-05-21 04:42:39.652,75.2
2026-05-21 04:42:44.653,75.2
2026-05-21 04:42:49.654,75.2
2026-05-21 04:42:54.654,75.2
2026-05-21 04:42:59.685,75.2
2026-05-21 04:43:04.687,75.12
2026-05-21 04:43:09.688,75.25
2026-05-21 04:43:14.688,75.2
2026-05-21 04:43:19.690,75.12
2026-05-21 04:43:24.691,75.2
2026-05-21 04:43:29.646,75.4
2026-05-21 04:43:34.650,75.2
2026-05-21 04:43:39.650,75.12
2026-05-21 04:43:44.650,75.12
2026-05-21 04:43:49.651,75.2
2026-05-21 04:43:54.651,75.25
2026-05-21 04:43:59.656,75.2
2026-05-21 04:44:04.657,75.2
2026-05-21 04:44:09.657,75.12
2026-05-21 04:44:14.657,75.12
2026-05-21 04:44:19.658,75.2
2026-05-21 04:44:24.658,75.33
2026-05-21 04:44:29.731,75.2
2026-05-21 04:44:34.733,75.2
2026-05-21 04:44:39.734,75.25
2026-05-21 04:44:44.736,75.2
2026-05-21 04:44:49.737,75.2
2026-05-21 04:44:54.738,75.33
2026-05-21 04:44:59.637,75.2
2026-05-21 04:45:04.638,75.2
2026-05-21 04:45:09.637,75.2
2026-05-21 04:45:14.637,75.12
2026-05-21 04:45:19.638,75.12
2026-05-21 04:45:24.637,75.12
2026-05-21 04:45:29.561,75.2
2026-05-21 04:45:34.560,75.2
2026-05-21 04:45:39.558,75.25
2026-05-21 04:45:44.558,75.2
2026-05-21 04:45:49.557,75.25
2026-05-21 04:45:54.556,75.25
2026-05-21 04:45:59.711,75.33
2026-05-21 04:46:04.712,75.2
2026-05-21 04:46:09.713,75.4
2026-05-21 04:46:14.713,75.2
2026-05-21 04:46:19.714,75.33
2026-05-21 04:46:24.716,75.2
2026-05-21 04:46:29.735,75.33
2026-05-21 04:46:34.735,75.25
2026-05-21 04:46:39.737,75.2
2026-05-21 04:46:44.739,75.2
2026-05-21 04:46:49.739,75.2
2026-05-21 04:46:54.741,75.12
2026-05-21 04:46:59.642,75.12
2026-05-21 04:47:04.642,75.25
2026-05-21 04:47:09.642,75.2
2026-05-21 04:47:14.642,75.12
2026-05-21 04:47:19.641,75.2
2026-05-21 04:47:24.641,75.12
2026-05-21 04:47:29.724,75.2
2026-05-21 04:47:34.724,75.2
2026-05-21 04:47:39.726,75.2
2026-05-21 04:47:44.727,75.2
2026-05-21 04:47:49.728,75.33
2026-05-21 04:47:54.729,75.25
2026-05-21 04:47:59.741,75.12
2026-05-21 04:48:04.742,75.2
2026-05-21 04:48:09.743,75.2
2026-05-21 04:48:14.745,75.33
2026-05-21 04:48:19.746,75.2
2026-05-21 04:48:24.747,75.2
2026-05-21 04:48:29.755,75.05
2026-05-21 04:48:34.757,75.12
2026-05-21 04:48:39.758,75.25
2026-05-21 04:48:44.760,75.25
2026-05-21 04:48:49.761,75.2
2026-05-21 04:48:54.763,75.12
2026-05-21 04:48:59.796,75.2
2026-05-21 04:49:04.798,75.12
2026-05-21 04:49:09.800,75.2
2026-05-21 04:49:14.802,75.12
2026-05-21 04:49:19.804,75.2
2026-05-21 04:49:24.806,75.2
2026-05-21 04:49:29.732,75.12
2026-05-21 04:49:34.734,75.12
2026-05-21 04:49:39.735,75.2
2026-05-21 04:49:44.735,75.4
2026-05-21 04:49:49.737,75.12
2026-05-21 04:49:54.738,75.12
2026-05-21 04:49:59.648,75.05
2026-05-21 04:50:04.647,75.2
2026-05-21 04:50:09.647,75.25
2026-05-21 04:50:14.646,75.2
2026-05-21 04:50:19.647,75.12
2026-05-21 04:50:24.647,75.2
2026-05-21 04:50:29.774,75.2
2026-05-21 04:50:34.775,75.12
2026-05-21 04:50:39.777,75.2
2026-05-21 04:50:44.779,75.2
2026-05-21 04:50:49.779,75.2
2026-05-21 04:50:54.781,75.12
2026-05-21 04:50:59.703,75.12
2026-05-21 04:51:04.704,75.2
2026-05-21 04:51:09.703,75.33
2026-05-21 04:51:14.704,75.2
2026-05-21 04:51:19.704,75.12
2026-05-21 04:51:24.705,75.12
2026-05-21 04:51:29.736,75.2
2026-05-21 04:51:34.738,75.12
2026-05-21 04:51:39.738,75.2
2026-05-21 04:51:44.739,75.2
2026-05-21 04:51:49.739,75.2
2026-05-21 04:51:54.741,75.12
2026-05-21 04:51:59.743,75.12
2026-05-21 04:52:04.743,75.2
2026-05-21 04:52:09.744,75.2
2026-05-21 04:52:14.745,75.12
2026-05-21 04:52:19.745,75.12
2026-05-21 04:52:24.747,75.2
2026-05-21 04:52:29.715,75.2
2026-05-21 04:52:34.716,75.2
2026-05-21 04:52:39.716,75.2
2026-05-21 04:52:44.717,75.05
2026-05-21 04:52:49.717,75.2
2026-05-21 04:52:54.717,75.12
2026-05-21 04:52:59.711,75.2
2026-05-21 04:53:04.712,75.2
2026-05-21 04:53:09.711,75.12
2026-05-21 04:53:14.712,75.05
2026-05-21 04:53:19.712,75.25
2026-05-21 04:53:24.712,75.4
2026-05-21 04:53:29.717,75.2
2026-05-21 04:53:34.717,75.25
2026-05-21 04:53:39.718,75.25
2026-05-21 04:53:44.718,75.25
2026-05-21 04:53:49.718,75.12
2026-05-21 04:53:54.719,75.12
2026-05-21 04:53:59.808,75.12
2026-05-21 04:54:04.810,75.2
2026-05-21 04:54:09.812,75.2
2026-05-21 04:54:14.813,75.25
2026-05-21 04:54:19.814,75.25
2026-05-21 04:54:24.816,75.2
2026-05-21 04:54:29.691,75.2
2026-05-21 04:54:34.690,75.2
2026-05-21 04:54:39.690,75.2
2026-05-21 04:54:44.690,75.2
2026-05-21 04:54:49.689,75.2
2026-05-21 04:54:54.690,75.12
2026-05-21 04:54:59.729,75.33
2026-05-21 04:55:04.728,75.25
2026-05-21 04:55:09.729,75.12
2026-05-21 04:55:14.729,75.2
2026-05-21 04:55:19.730,75.2
2026-05-21 04:55:24.729,75.2
2026-05-21 04:55:29.769,75.25
2026-05-21 04:55:34.770,75.2
2026-05-21 04:55:39.770,75.12
2026-05-21 04:55:44.771,75.2
2026-05-21 04:55:49.772,75.33
2026-05-21 04:55:54.772,75.12
2026-05-21 04:55:59.753,75.2
2026-05-21 04:56:04.754,75.2
2026-05-21 04:56:09.754,75.2
2026-05-21 04:56:14.755,75.12
2026-05-21 04:56:19.755,75.12
2026-05-21 04:56:24.755,75.12
2026-05-21 04:56:29.817,75.12
2026-05-21 04:56:34.819,75.2
2026-05-21 04:56:39.820,75.2
2026-05-21 04:56:44.822,75.12
2026-05-21 04:56:49.824,75.25
2026-05-21 04:56:54.824,75.2
2026-05-21 04:56:59.780,75.2
2026-05-21 04:57:04.788,75.2
2026-05-21 04:57:09.789,75.12
2026-05-21 04:57:14.789,75.2
2026-05-21 04:57:19.790,75.2
2026-05-21 04:57:24.791,75.2
2026-05-21 04:57:29.782,75.2
2026-05-21 04:57:34.783,75.2
2026-05-21 04:57:39.784,75.12
2026-05-21 04:57:44.784,75.12
2026-05-21 04:57:49.785,75.25
2026-05-21 04:57:54.786,75.2
2026-05-21 04:57:59.814,75.12
2026-05-21 04:58:04.816,75.2
2026-05-21 04:58:09.819,75.33
2026-05-21 04:58:14.820,75.25
2026-05-21 04:58:19.821,75.2
2026-05-21 04:58:24.823,75.25
2026-05-21 04:58:29.838,75.25
2026-05-21 04:58:34.840,75.25
2026-05-21 04:58:39.842,75.25
2026-05-21 04:58:44.842,75.2
2026-05-21 04:58:49.844,75.2
2026-05-21 04:58:54.846,75.2
2026-05-21 04:58:59.857,75.2
2026-05-21 04:59:04.858,75.12
2026-05-21 04:59:09.860,75.25
2026-05-21 04:59:14.883,75.2
2026-05-21 04:59:19.885,75.12
2026-05-21 04:59:24.885,75.25
2026-05-21 04:59:29.783,75.2
2026-05-21 04:59:34.783,75.12
2026-05-21 04:59:39.782,75.25
2026-05-21 04:59:44.783,75.2
2026-05-21 04:59:49.783,75.2
2026-05-21 04:59:54.782,75.33
2026-05-21 04:59:59.664,75.2
2026-05-21 05:00:04.663,75.12
2026-05-21 05:00:09.660,75.25
2026-05-21 05:00:14.659,75.12
2026-05-21 05:00:19.657,75.2
2026-05-21 05:00:24.674,75.25
2026-05-21 05:00:29.909,75.2
2026-05-21 05:00:34.910,75.2
2026-05-21 05:00:39.912,75.25
2026-05-21 05:00:44.913,75.2
2026-05-21 05:00:49.914,75.2
2026-05-21 05:00:54.915,75.2
2026-05-21 05:00:59.714,75.2
2026-05-21 05:01:04.712,75.12
2026-05-21 05:01:09.711,75.2
2026-05-21 05:01:14.709,75.2
2026-05-21 05:01:19.707,75.25
2026-05-21 05:01:24.706,75.2
2026-05-21 05:01:29.839,75.2
2026-05-21 05:01:34.839,75.12
2026-05-21 05:01:39.839,75.12
2026-05-21 05:01:44.839,75.2
2026-05-21 05:01:49.840,75.12
2026-05-21 05:01:54.839,75.12
2026-05-21 05:01:59.879,75.12
2026-05-21 05:02:04.880,75.25
2026-05-21 05:02:09.880,75.2
2026-05-21 05:02:14.881,75.2
2026-05-21 05:02:19.881,75.2
2026-05-21 05:02:24.882,75.2
2026-05-21 05:02:29.897,75.12
2026-05-21 05:02:34.898,75.2
2026-05-21 05:02:39.898,75.2
2026-05-21 05:02:44.899,75.2
2026-05-21 05:02:49.901,75.12
2026-05-21 05:02:54.902,75.12
2026-05-21 05:02:59.926,75.12
2026-05-21 05:03:04.927,75.2
2026-05-21 05:03:09.929,75.12
2026-05-21 05:03:14.930,75.12
2026-05-21 05:03:19.932,75.33
2026-05-21 05:03:24.933,75.2
2026-05-21 05:03:29.940,75.2
2026-05-21 05:03:34.942,75.2
2026-05-21 05:03:39.944,75.12
2026-05-21 05:03:44.945,75.12
2026-05-21 05:03:49.947,75.33
2026-05-21 05:03:54.949,75.33
2026-05-21 05:03:59.848,75.12
2026-05-21 05:04:04.848,75.12
2026-05-21 05:04:09.849,75.2
2026-05-21 05:04:14.848,75.2
2026-05-21 05:04:19.849,75.25
2026-05-21 05:04:24.848,75.2
2026-05-21 05:04:29.921,75.12
2026-05-21 05:04:34.923,75.12
2026-05-21 05:04:39.923,75.25
2026-05-21 05:04:44.925,75.2
2026-05-21 05:04:49.926,75.2
2026-05-21 05:04:54.928,75.2
2026-05-21 05:04:59.937,75.25
2026-05-21 05:05:04.938,75.33
2026-05-21 05:05:09.940,75.12
2026-05-21 05:05:14.941,75.12
2026-05-21 05:05:19.942,75.12
2026-05-21 05:05:24.944,75.12
2026-05-21 05:05:29.971,75.12
2026-05-21 05:05:34.972,75.12
2026-05-21 05:05:39.974,75.12
2026-05-21 05:05:44.976,75.12
2026-05-21 05:05:49.977,75.2
2026-05-21 05:05:54.980,75.25
2026-05-21 05:05:59.899,75.2
2026-05-21 05:06:04.900,75.25
2026-05-21 05:06:09.901,75.12
2026-05-21 05:06:14.902,75.12
2026-05-21 05:06:19.902,75.25
2026-05-21 05:06:24.903,75.25
2026-05-21 05:06:29.816,75.25
2026-05-21 05:06:34.815,75.25
2026-05-21 05:06:39.814,75.12
2026-05-21 05:06:44.814,75.2
2026-05-21 05:06:49.813,75.12
2026-05-21 05:06:54.813,75.33
2026-05-21 05:06:59.918,75.2
2026-05-21 05:07:04.918,75.2
2026-05-21 05:07:09.919,75.33
