time,ds18b20_temp_c
2026-05-23T03:56:51.4980000,22.1875
2026-05-23T03:56:57.4010000,22.1875
2026-05-23T03:57:03.3070000,22.25
2026-05-23T03:57:09.2130000,22.1875
2026-05-23T03:57:15.1180000,22.25
2026-05-23T03:57:21.0250000,22.1875
2026-05-23T03:57:26.9290000,22.1875
2026-05-23T03:57:32.8320000,22.1875
2026-05-23T03:57:38.7360000,22.1875
2026-05-23T03:57:44.6390000,22.1875
2026-05-23T03:57:50.5470000,22.1875
2026-05-23T03:57:56.4500000,22.1875
2026-05-23T03:58:02.3560000,22.1875
2026-05-23T03:58:08.2620000,22.1875
2026-05-23T03:58:14.1690000,22.1875
2026-05-23T03:58:20.0750000,22.1875
2026-05-23T03:58:25.9800000,22.25
2026-05-23T03:58:31.8840000,22.1875
2026-05-23T03:58:37.7870000,22.1875
2026-05-23T03:58:43.6920000,22.1875
2026-05-23T03:58:49.5960000,22.1875
2026-05-23T03:58:55.4990000,22.1875
2026-05-23T03:59:01.4030000,22.1875
2026-05-23T03:59:07.3070000,22.1875
2026-05-23T03:59:13.2140000,22.1875
2026-05-23T03:59:19.1190000,22.1875
2026-05-23T03:59:25.0230000,22.1875
2026-05-23T03:59:30.9270000,22.1875
2026-05-23T03:59:36.8300000,22.1875
2026-05-23T03:59:42.7350000,22.1875
2026-05-23T03:59:48.6390000,22.1875
2026-05-23T03:59:54.5420000,22.1875
2026-05-23T04:00:00.4460000,22.1875
2026-05-23T04:00:06.3490000,22.1875
2026-05-23T04:00:12.2540000,22.1875
2026-05-23T04:00:18.1580000,22.1875
2026-05-23T04:00:24.0610000,22.1875
2026-05-23T04:00:29.9670000,22.1875
2026-05-23T04:00:35.8730000,22.1875
2026-05-23T04:00:41.7790000,22.1875
2026-05-23T04:00:47.6830000,22.1875
2026-05-23T04:00:53.5890000,22.1875
2026-05-23T04:00:59.4920000,22.1875
2026-05-23T04:01:05.3990000,22.1875
2026-05-23T04:01:11.3050000,22.1875
2026-05-23T04:01:17.2110000,22.1875
2026-05-23T04:01:23.1170000,22.1875
2026-05-23T04:01:29.0200000,22.1875
2026-05-23T04:01:34.9250000,22.1875
2026-05-23T04:01:40.8280000,22.1875
2026-05-23T04:01:46.7320000,22.1875
2026-05-23T04:01:52.6360000,22.1875
2026-05-23T04:01:58.5420000,22.1875
2026-05-23T04:02:04.4500000,22.25
2026-05-23T04:02:10.3560000,22.1875
2026-05-23T04:02:16.2610000,22.25
2026-05-23T04:02:22.1670000,22.1875
2026-05-23T04:02:28.0710000,22.1875
2026-05-23T04:02:33.9780000,22.1875
2026-05-23T04:02:39.8830000,22.1875
2026-05-23T04:02:45.7890000,22.1875
2026-05-23T04:02:51.6950000,22.1875
2026-05-23T04:02:57.6010000,22.1875
2026-05-23T04:03:03.5080000,22.1875
2026-05-23T04:03:09.4130000,22.1875
2026-05-23T04:03:15.3170000,22.1875
2026-05-23T04:03:21.2230000,22.1875
2026-05-23T04:03:27.1290000,22.1875
2026-05-23T04:03:33.0330000,22.1875
2026-05-23T04:03:38.9370000,22.1875
2026-05-23T04:03:44.8410000,22.1875
2026-05-23T04:03:50.7470000,22.1875
2026-05-23T04:03:56.6530000,22.1875
2026-05-23T04:04:02.5570000,22.1875
2026-05-23T04:04:08.4610000,22.1875
2026-05-23T04:04:14.3640000,22.1875
2026-05-23T04:04:20.2680000,22.1875
2026-05-23T04:04:26.1750000,22.1875
2026-05-23T04:04:32.0780000,22.1875
2026-05-23T04:04:37.9840000,22.1875
2026-05-23T04:04:43.8900000,22.1875
2026-05-23T04:04:49.7940000,22.1875
2026-05-23T04:04:55.6980000,22.1875
2026-05-23T04:05:01.6040000,22.1875
2026-05-23T04:05:07.5080000,22.1875
2026-05-23T04:05:13.4120000,22.1875
2026-05-23T04:05:19.3170000,22.1875
2026-05-23T04:05:25.2240000,22.1875
2026-05-23T04:05:31.1300000,22.1875
2026-05-23T04:05:37.0360000,22.1875
2026-05-23T04:05:42.9400000,22.1875
2026-05-23T04:05:48.8430000,22.1875
2026-05-23T04:05:54.7500000,22.1875
2026-05-23T04:06:00.6560000,22.1875
2026-05-23T04:06:06.5590000,22.1875
2026-05-23T04:06:12.4650000,22.1875
2026-05-23T04:06:18.3710000,22.1875
2026-05-23T04:06:24.2760000,22.1875
2026-05-23T04:06:30.1790000,22.1875
2026-05-23T04:06:36.0830000,22.1875
2026-05-23T04:06:41.9870000,22.1875
2026-05-23T04:06:47.8900000,22.1875
2026-05-23T04:06:53.7950000,22.1875
2026-05-23T04:06:59.6990000,22.1875
2026-05-23T04:07:05.6020000,22.1875
2026-05-23T04:07:11.5060000,22.1875
2026-05-23T04:07:17.4110000,22.1875
2026-05-23T04:07:23.3140000,22.1875
2026-05-23T04:07:29.2180000,22.1875
2026-05-23T04:07:35.1240000,22.1875
2026-05-23T04:07:41.0270000,22.1875
2026-05-23T04:07:46.9340000,22.1875
2026-05-23T04:07:52.8380000,22.1875
2026-05-23T04:07:58.7430000,22.1875
2026-05-23T04:08:04.6470000,22.1875
2026-05-23T04:08:10.5500000,22.1875
2026-05-23T04:08:16.4550000,22.1875
2026-05-23T04:08:22.3610000,22.1875
2026-05-23T04:08:28.2670000,22.1875
2026-05-23T04:08:34.1720000,22.125
2026-05-23T04:08:40.0780000,22.1875
2026-05-23T04:08:45.9830000,22.1875
2026-05-23T04:08:51.8890000,22.1875
2026-05-23T04:08:57.7950000,22.125
2026-05-23T04:09:03.7010000,22.1875
2026-05-23T04:09:09.6060000,22.1875
2026-05-23T04:09:15.5130000,22.1875
2026-05-23T04:09:21.4190000,22.1875
2026-05-23T04:09:27.3240000,22.1875
2026-05-23T04:09:33.2280000,22.1875
