Time,09C00 Aranet4  Temperature (°C) [09C00],09C05 Aranet4  Temperature (°C) [09C05],09C09 Aranet4  Temperature (°C) [09C09],09C0F Aranet4  Temperature (°C) [09C0F],09C00 Aranet4  Humidity (%) [09C00],09C05 Aranet4  Humidity (%) [09C05],09C09 Aranet4  Humidity (%) [09C09],09C0F Aranet4  Humidity (%) [09C0F],09C00 Aranet4  Pressure (hPa) [09C00],09C05 Aranet4  Pressure (hPa) [09C05],09C09 Aranet4  Pressure (hPa) [09C09],09C0F Aranet4  Pressure (hPa) [09C0F],09C00 Aranet4  CO₂ (ppm) [09C00],09C05 Aranet4  CO₂ (ppm) [09C05],09C09 Aranet4  CO₂ (ppm) [09C09],09C0F Aranet4  CO₂ (ppm) [09C0F],0D697 PM  PM1 (µg/m³) [0D697],0D699 PM  PM1 (µg/m³) [0D699],0D6A0 PM  PM1 (µg/m³) [0D6A0],0D6A3 PM  PM1 (µg/m³) [0D6A3],0D697 PM  PM2.5 (µg/m³) [0D697],0D699 PM  PM2.5 (µg/m³) [0D699],0D6A0 PM  PM2.5 (µg/m³) [0D6A0],0D6A3 PM  PM2.5 (µg/m³) [0D6A3],0D697 PM  PM10 (µg/m³) [0D697],0D699 PM  PM10 (µg/m³) [0D699],0D6A0 PM  PM10 (µg/m³) [0D6A0],0D6A3 PM  PM10 (µg/m³) [0D6A3],0195C Weight  Weight (kg) [0195C],01960 Weight  Weight (kg) [01960],01966 Weight  Weight (kg) [01966],019A0 Weight  Weight (kg) [019A0]
2026-05-27 00:46:16,22.95,,,,74.0,,,,1016,,,,453,,,,,,,,,,,,,,,,,,,
2026-05-27 00:46:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:46:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:46:40,,22.20,,,,96.0,,,,1016,,,,476,,,,,,,,,,,,,,,,,,
2026-05-27 00:46:44,,,,,,,,,,,,,,,,,,,30,,,,93,,,,170,,-0.222,,,
2026-05-27 00:46:47,,,,,,,,,,,,,,,,,,1024,,,,1024,,,,1024,,,,,,
2026-05-27 00:46:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:46:58,,,,,,,,,,,,,,,,,,,,10,,,,32,,,,59,,,,
2026-05-27 00:47:07,,,,22.10,,,,81.0,,,,1016,,,,435,,,,,,,,,,,,,,,,
2026-05-27 00:47:12,,,23.05,,,,85.0,,,,1015,,,,492,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:47:17,22.95,,,,74.0,,,,1016,,,,459,,,,,,,,,,,,,,,,,,,
2026-05-27 00:47:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:47:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:47:40,,22.15,,,,96.0,,,,1016,,,,484,,,,,,,,,,,,,,,,,,
2026-05-27 00:47:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:47:48,,,,,,,,,,,,,,,,,,,9,,,,15,,,,21,,,,,
2026-05-27 00:47:50,,,,,,,,,,,,,,,,,,455,,,,1024,,,,1024,,,,,,
2026-05-27 00:47:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:47:59,,,,,,,,,,,,,,,,,,,,9,,,,13,,,,16,,,,
2026-05-27 00:48:04,,,,22.10,,,,81.0,,,,1016,,,,456,,,,,,,,,,,,,,,,
2026-05-27 00:48:09,,,23.05,,,,85.0,,,,1015,,,,487,,,,,,,,,,,,,,,,,
2026-05-27 00:48:14,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:48:16,22.95,,,,74.0,,,,1016,,,,449,,,,,,,,,,,,,,,,,,,
2026-05-27 00:48:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:48:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:48:41,,22.15,,,,96.0,,,,1016,,,,486,,,,,,,,,,,,,,,,,,
2026-05-27 00:48:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:48:51,,,,,,,,,,,,,,,,,,77,,,,360,,,,707,,,,,,
2026-05-27 00:48:52,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,,
2026-05-27 00:48:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:49:03,,,,,,,,,,,,,,,,,,,,8,,,,9,,,,9,,,,
2026-05-27 00:49:06,,,,22.10,,,,81.0,,,,1016,,,,462,,,,,,,,,,,,,,,,
2026-05-27 00:49:10,,,23.00,,,,85.0,,,,1015,,,,504,,,,,,,,,,,,,,,,,
2026-05-27 00:49:17,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:49:18,22.95,,,,74.0,,,,1016,,,,470,,,,,,,,,,,,,,,,,,,
2026-05-27 00:49:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:49:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:49:41,,22.15,,,,96.0,,,,1016,,,,465,,,,,,,,,,,,,,,,,,
2026-05-27 00:49:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:49:54,,,,,,,,,,,,,,,,,,42,,,,106,,,,183,,,,,,
2026-05-27 00:49:55,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,
2026-05-27 00:49:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:50:05,,,,22.05,,,,81.0,,,,1016,,,,441,,,,,,,,,,,,,,,,
2026-05-27 00:50:06,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,
2026-05-27 00:50:10,,,23.00,,,,85.0,,,,1015,,,,495,,,,,,,,,,,,,,,,,
2026-05-27 00:50:16,22.95,,,,74.0,,,,1016,,,,463,,,,,,,,,,,,,,,,,,,
2026-05-27 00:50:20,,,,,,,,,,,,,,,,,2,,,,2,,,,2,,,,,,,
2026-05-27 00:50:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:50:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:50:40,,22.15,,,,96.0,,,,1016,,,,475,,,,,,,,,,,,,,,,,,
2026-05-27 00:50:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:50:58,,,,,,,,,,,,,,,,,,17,,,,30,,,,46,,,,,-0.143,
2026-05-27 00:50:59,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,
2026-05-27 00:51:07,,,,22.05,,,,81.0,,,,1016,,,,445,,,,,,,,,,,,,,,,
2026-05-27 00:51:10,,,23.05,,,,85.0,,,,1015,,,,512,,,,,7,,,,8,,,,8,,,,
2026-05-27 00:51:18,22.95,,,,74.0,,,,1016,,,,460,,,,,,,,,,,,,,,,,,,
2026-05-27 00:51:23,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:51:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:51:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:51:40,,22.15,,,,96.0,,,,1016,,,,476,,,,,,,,,,,,,,,,,,
2026-05-27 00:51:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:51:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:52:01,,,,,,,,,,,,,,,,,,10,,,,11,,,,11,,,,,,
2026-05-27 00:52:06,,,,22.05,,,,81.0,,,,1016,,,,442,,,,,,,,,,,,,,,,
2026-05-27 00:52:07,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,
2026-05-27 00:52:11,,,23.00,,,,85.0,,,,1015,,,,505,,,,,,,,,,,,,,,,,
2026-05-27 00:52:12,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,
2026-05-27 00:52:17,22.95,,,,74.0,,,,1016,,,,464,,,,,,,,,,,,,,,,,,,
2026-05-27 00:52:27,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,0.168,,
2026-05-27 00:52:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:52:41,,22.15,,,,96.0,,,,1016,,,,487,,,,,,,,,,,,,,,,,,
2026-05-27 00:52:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:52:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144,
2026-05-27 00:53:04,,,,,,,,,,,,,,,,,,9,,,,10,,,,10,,,,,,
2026-05-27 00:53:05,,,,22.05,,,,81.0,,,,1016,,,,445,,,,,,,,,,,,,,,,
2026-05-27 00:53:09,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,,
2026-05-27 00:53:10,,,23.05,,,,84.0,,,,1015,,,,509,,,,,,,,,,,,,,,,,
2026-05-27 00:53:15,,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,
2026-05-27 00:53:16,22.95,,,,74.0,,,,1016,,,,459,,,,,,,,,,,,,,,,,,,
2026-05-27 00:53:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:53:29,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:53:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043
2026-05-27 00:53:41,,22.15,,,,96.0,,,,1016,,,,478,,,,,,,,,,,,,,,,,,
2026-05-27 00:53:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:53:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.144,
2026-05-27 00:54:07,,,,22.10,,,,81.0,,,,1016,,,,453,,,,,,,,,,,,,,,,
2026-05-27 00:54:08,,,,,,,,,,,,,,,,,,8,,,,8,,,,8,,,,,,
2026-05-27 00:54:11,,,23.05,,,,84.0,,,,1015,,,,501,,,,,,,,,,,,,,,,,
2026-05-27 00:54:12,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,
2026-05-27 00:54:16,22.95,,,,74.0,,,,1016,,,,466,,,,,,,,,,,,,,,,,,,
2026-05-27 00:54:19,,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,
2026-05-27 00:54:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:54:29,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:54:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:54:40,,22.15,,,,96.0,,,,1016,,,,476,,,,,,,,,,,,,,,,,,
2026-05-27 00:54:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:54:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:55:06,,,,22.10,,,,81.0,,,,1016,,,,441,,,,,,,,,,,,,,,,
2026-05-27 00:55:11,,,23.05,,,,84.0,,,,1015,,,,493,,,6,,,,7,,,,7,,,,,,
2026-05-27 00:55:16,,,,,,,,,,,,,,,,,,,5,,,,5,,,,5,,,,,
2026-05-27 00:55:18,22.95,,,,74.0,,,,1016,,,,441,,,,,,,,,,,,,,,,,,,
2026-05-27 00:55:23,,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,
2026-05-27 00:55:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:55:33,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:55:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:55:39,,22.15,,,,96.0,,,,1016,,,,470,,,,,,,,,,,,,,,,,,
2026-05-27 00:55:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:55:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:56:04,,,,22.10,,,,81.0,,,,1016,,,,454,,,,,,,,,,,,,,,,
2026-05-27 00:56:10,,,23.05,,,,84.0,,,,1015,,,,489,,,,,,,,,,,,,,,,,
2026-05-27 00:56:13,,,,,,,,,,,,,,,,,,5,,,,6,,,,6,,,,,,
2026-05-27 00:56:17,22.95,,,,74.0,,,,1016,,,,454,,,,,,,,,,,,,,,,,,,
2026-05-27 00:56:18,,,,,,,,,,,,,,,,,,,4,,,,5,,,,5,,,,,
2026-05-27 00:56:25,,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,0.168,,
2026-05-27 00:56:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043
2026-05-27 00:56:37,,,,,,,,,,,,,,,,,2,,,,2,,,,2,,,,,,,
2026-05-27 00:56:41,,22.20,,,,96.0,,,,1016,,,,483,,,,,,,,,,,,,,,,,,
2026-05-27 00:56:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.221,,,
2026-05-27 00:56:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:57:05,,,,22.05,,,,81.0,,,,1016,,,,448,,,,,,,,,,,,,,,,
2026-05-27 00:57:11,,,23.05,,,,84.0,,,,1015,,,,486,,,,,,,,,,,,,,,,,
2026-05-27 00:57:17,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,,
2026-05-27 00:57:18,22.95,,,,74.0,,,,1016,,,,453,,,,,,,,,,,,,,,,,,,
2026-05-27 00:57:21,,,,,,,,,,,,,,,,,,,5,,,,5,,,,5,,,,,
2026-05-27 00:57:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:57:28,,,,,,,,,,,,,,,,,,,,5,,,,6,,,,6,,,,
2026-05-27 00:57:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:57:39,,22.20,,,,96.0,,,,1016,,,,483,,,,,,,,,,,,,,,,,,
2026-05-27 00:57:40,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:57:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:57:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:58:05,,,,22.10,,,,81.0,,,,1016,,,,444,,,,,,,,,,,,,,,,
2026-05-27 00:58:10,,,23.05,,,,84.0,,,,1015,,,,503,,,,,,,,,,,,,,,,,
2026-05-27 00:58:16,22.90,,,,74.0,,,,1016,,,,450,,,,,,,,,,,,,,,,,,,
2026-05-27 00:58:19,,,,,,,,,,,,,,,,,,4,,,,4,,,,4,,,,,,
2026-05-27 00:58:25,,,,,,,,,,,,,,,,,,,4,,,,5,,,,5,,,,,
2026-05-27 00:58:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:58:30,,,,,,,,,,,,,,,,,,,,4,,,,5,,,,5,,,,
2026-05-27 00:58:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:58:39,,22.15,,,,96.0,,,,1016,,,,486,,,,,,,,,,,,,,,,,,
2026-05-27 00:58:43,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:58:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 00:58:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:59:05,,,,,,,,,,,,,,,,,,,4,,,,5,,,,5,,,,,
2026-05-27 00:59:06,,,,22.05,,,,81.0,,,,1016,,,,454,,,,,,,,,,,,,,,,
2026-05-27 00:59:09,,,23.05,,,,84.0,,,,1015,,,,517,,,,,,,,,,,,,,,,,
2026-05-27 00:59:16,22.90,,,,74.0,,,,1016,,,,456,,,,,,,,,,,,,,,,,,,
2026-05-27 00:59:22,,,,,,,,,,,,,,,,,,4,,,,4,,,,4,,,,,,
2026-05-27 00:59:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 00:59:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 00:59:34,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,4,,,,
2026-05-27 00:59:41,,22.20,,,,96.0,,,,1016,,,,495,,,,,,,,,,,,,,,,,,
2026-05-27 00:59:43,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 00:59:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 00:59:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 00:59:57,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,4,,,,
2026-05-27 00:59:59,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,,,
2026-05-27 01:00:04,,,,22.10,,,,81.0,,,,1016,,,,436,,,,,,,,,,,,,,,,
2026-05-27 01:00:07,,,,,,,,,,,,,,,,,,,4,,,,4,,,,4,,,,,
2026-05-27 01:00:11,,,23.10,,,,83.0,,,,1015,,,,502,,,,,,,,,,,,,,,,,
2026-05-27 01:00:17,22.90,,,,74.0,,,,1016,,,,460,,,,,,,,,,,,,,,,,,,
2026-05-27 01:00:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:00:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:00:41,,22.20,,,,96.0,,,,1016,,,,462,,,,,,,,,,,,,,,,,,
2026-05-27 01:00:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:00:45,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:00:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:00:58,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,
2026-05-27 01:00:59,,,,,,,,,,,,,,,,,,3,,,,4,,,,4,,,,,,
2026-05-27 01:01:04,,,,22.05,,,,81.0,,,,1016,,,,443,,,,,,,,,,,,,,,,
2026-05-27 01:01:09,,,23.05,,,,83.0,,,,1015,,,,490,,,,,,,,,,,,,,,,,
2026-05-27 01:01:10,,,,,,,,,,,,,,,,,,,3,,,,3,,,,3,,,,,
2026-05-27 01:01:17,22.90,,,,74.0,,,,1016,,,,439,,,,,,,,,,,,,,,,,,,
2026-05-27 01:01:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:01:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:01:39,,22.20,,,,96.0,,,,1016,,,,472,,,,,,,,,,,,,,,,,,
2026-05-27 01:01:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 01:01:50,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:01:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:02:00,,,,,,,,,,,,,,,,,,86,,,,138,,,,197,,,,,,
2026-05-27 01:02:01,,,,,,,,,,,,,,,,,,,,64,,,,72,,,,77,,,,
2026-05-27 01:02:04,,,,22.05,,,,81.0,,,,1016,,,,442,,,,,,,,,,,,,,,,
2026-05-27 01:02:09,,,23.10,,,,84.0,,,,1015,,,,486,,,,,,,,,,,,,,,,,
2026-05-27 01:02:12,,,,,,,,,,,,,,,,,,,92,,,,306,,,,566,,,,,
2026-05-27 01:02:17,22.90,,,,74.0,,,,1016,,,,453,,,,,,,,,,,,,,,,,,,
2026-05-27 01:02:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:02:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:02:39,,22.20,,,,96.0,,,,1016,,,,485,,,,,,,,,,,,,,,,,,
2026-05-27 01:02:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:02:51,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:03:02,,,,,,,,,,,,,,,,,,,,812,,,,1024,,,,1024,,,,
2026-05-27 01:03:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:03:04,,,,,,,,,,,,,,,,,,361,,,,1024,,,,1024,,,,,,
2026-05-27 01:03:06,,,,22.05,,,,81.0,,,,1016,,,,442,,,,,,,,,,,,,,,,
2026-05-27 01:03:10,,,23.05,,,,84.0,,,,1015,,,,492,,,,,,,,,,,,,,,,,
2026-05-27 01:03:16,22.90,,,,74.0,,,,1016,,,,442,,,,,,7,,,,19,,,,33,,,,,
2026-05-27 01:03:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:03:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043
2026-05-27 01:03:39,,22.20,,,,96.0,,,,1016,,,,485,,,,,,,,,,,,,,,,,,
2026-05-27 01:03:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:03:51,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:04:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:04:05,,,,,,,,,,,,,,,,,,,,14,,,,36,,,,64,,,,
2026-05-27 01:04:06,,,,22.10,,,,81.0,,,,1016,,,,451,,,,,,,,,,,,,,,,
2026-05-27 01:04:08,,,,,,,,,,,,,,,,,,278,,,,1024,,,,1024,,,,,,
2026-05-27 01:04:09,,,23.05,,,,85.0,,,,1015,,,,502,,,,,,,,,,,,,,,,,
2026-05-27 01:04:16,22.90,,,,74.0,,,,1016,,,,459,,,,,,,,,,,,,,,,,,,
2026-05-27 01:04:20,,,,,,,,,,,,,,,,,,,7,,,,9,,,,11,,,,,
2026-05-27 01:04:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:04:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:04:39,,22.15,,,,96.0,,,,1016,,,,478,,,,,,,,,,,,,,,,,,
2026-05-27 01:04:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.222,,,
2026-05-27 01:04:53,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:05:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:05:06,,,,22.10,,,,81.0,,,,1016,,,,439,,,,8,,,,11,,,,13,,,,
2026-05-27 01:05:10,,,23.00,,,,85.0,,,,1015,,,,493,,,72,,,,343,,,,676,,,,,,
2026-05-27 01:05:17,22.90,,,,74.0,,,,1015,,,,449,,,,,,,,,,,,,,,,,,,
2026-05-27 01:05:22,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:05:25,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,,
2026-05-27 01:05:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:05:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:05:41,,22.20,,,,96.0,,,,1016,,,,478,,,,,,,,,,,,,,,,,,
2026-05-27 01:05:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:06:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:06:04,,,,22.10,,,,81.0,,,,1016,,,,459,,,,,,,,,,,,,,,,
2026-05-27 01:06:08,,,23.00,,,,85.0,,,,1015,,,,493,,,,,7,,,,7,,,,7,,,,
2026-05-27 01:06:12,,,,,,,,,,,,,,,,,,11,,,,38,,,,71,,,,,,
2026-05-27 01:06:17,22.90,,,,74.0,,,,1015,,,,465,,,,,,,,,,,,,,,,,,,
2026-05-27 01:06:23,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:06:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169,,
2026-05-27 01:06:27,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,,
2026-05-27 01:06:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:06:39,,22.20,,,,96.0,,,,1016,,,,510,,,,,,,,,,,,,,,,,,
2026-05-27 01:06:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:07:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:07:05,,,,22.10,,,,81.0,,,,1016,,,,445,,,,,,,,,,,,,,,,
2026-05-27 01:07:09,,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,
2026-05-27 01:07:10,,,23.00,,,,85.0,,,,1015,,,,504,,,,,,,,,,,,,,,,,
2026-05-27 01:07:14,,,,,,,,,,,,,,,,,,11,,,,24,,,,39,,,,,,
2026-05-27 01:07:17,22.90,,,,74.0,,,,1015,,,,455,,,,,,,,,,,,,,,,,,,
2026-05-27 01:07:26,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,
2026-05-27 01:07:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.168,,
2026-05-27 01:07:31,,,,,,,,,,,,,,,,,,,6,,,,6,,,,6,,,,,
2026-05-27 01:07:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042
2026-05-27 01:07:38,,22.15,,,,96.0,,,,1016,,,,485,,,,,,,,,,,,,,,,,,
2026-05-27 01:07:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:08:05,,,,22.10,,,,81.0,,,,1016,,,,444,,,,,,,,,,,,,,,,
2026-05-27 01:08:08,,,23.00,,,,85.0,,,,1015,,,,509,,,,,,,,,,,,,,,,,
2026-05-27 01:08:11,,,,,,,,,,,,,,,,,,,,6,,,,7,,,,7,,,,
2026-05-27 01:08:15,22.95,,,,74.0,,,,1015,,,,444,,,,,,,,,,,,,,,,,,,
2026-05-27 01:08:17,,,,,,,,,,,,,,,,,,11,,,,12,,,,13,,,,,,
2026-05-27 01:08:27,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,0.168,,
2026-05-27 01:08:33,,,,,,,,,,,,,,,,,,,7,,,,7,,,,7,,,,,-0.042
2026-05-27 01:08:40,,22.15,,,,96.0,,,,1016,,,,481,,,,,,,,,,,,,,,,,,
2026-05-27 01:08:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.223,,,
2026-05-27 01:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143,
2026-05-27 01:09:06,,,,22.05,,,,81.0,,,,1016,,,,440,,,,,,,,,,,,,,,,
2026-05-27 01:09:09,,,23.00,,,,84.0,,,,1015,,,,485,,,,,,,,,,,,,,,,,
2026-05-27 01:09:14,,,,,,,,,,,,,,,,,,,,7,,,,8,,,,8,,,,
2026-05-27 01:09:18,22.90,,,,74.0,,,,1015,,,,448,,,,,,,,,,,,,,,,,,,
