time,bme_temperature_c,bme_humidity_pct,bme_pressure_hpa
2026-05-23T03:04:34.6480000,22.45,92.19,101.889
2026-05-23T03:04:35.6890000,22.45,92.18,101.889
2026-05-23T03:04:36.7300000,22.46,92.2,101.891
2026-05-23T03:04:37.7850000,22.46,92.25,101.891
2026-05-23T03:04:38.8150000,22.46,92.25,101.892
2026-05-23T03:04:39.8560000,22.46,92.24,101.893
2026-05-23T03:04:40.8970000,22.46,92.25,101.892
2026-05-23T03:04:41.9370000,22.46,92.25,101.892
2026-05-23T03:04:42.9780000,22.46,92.27,101.893
2026-05-23T03:04:44.0190000,22.46,92.27,101.893
2026-05-23T03:04:45.0600000,22.46,92.33,101.893
2026-05-23T03:04:46.1110000,22.46,92.28,101.893
2026-05-23T03:04:47.1520000,22.46,92.28,101.893
2026-05-23T03:04:48.1930000,22.47,92.28,101.893
2026-05-23T03:04:49.2330000,22.47,92.27,101.894
2026-05-23T03:04:50.2740000,22.47,92.28,101.894
2026-05-23T03:04:51.3570000,22.47,92.3,101.894
2026-05-23T03:04:52.3560000,22.47,92.3,101.894
2026-05-23T03:04:53.3960000,22.47,92.31,101.894
2026-05-23T03:04:54.4370000,22.47,92.32,101.894
2026-05-23T03:04:55.4780000,22.47,92.32,101.893
2026-05-23T03:04:56.5290000,22.47,92.33,101.893
2026-05-23T03:04:57.5700000,22.47,92.33,101.893
2026-05-23T03:04:58.6100000,22.47,92.37,101.893
2026-05-23T03:04:59.6510000,22.48,92.31,101.893
2026-05-23T03:05:00.6920000,22.48,92.35,101.892
2026-05-23T03:05:01.7330000,22.48,92.36,101.892
2026-05-23T03:05:02.7730000,22.47,92.38,101.891
2026-05-23T03:05:03.8140000,22.48,92.39,101.892
2026-05-23T03:05:04.8550000,22.48,92.38,101.891
2026-05-23T03:05:05.9060000,22.48,92.4,101.891
2026-05-23T03:05:06.9470000,22.48,92.4,101.89
2026-05-23T03:05:07.9880000,22.48,92.39,101.89
2026-05-23T03:05:09.0290000,22.48,92.41,101.889
2026-05-23T03:05:10.0700000,22.48,92.41,101.888
2026-05-23T03:05:11.1100000,22.48,92.41,101.888
2026-05-23T03:05:12.1510000,22.48,92.42,101.889
2026-05-23T03:05:13.1920000,22.49,92.4,101.889
2026-05-23T03:05:14.2330000,22.49,92.45,101.889
2026-05-23T03:05:15.2740000,22.49,92.4,101.889
2026-05-23T03:05:16.3140000,22.49,92.44,101.888
2026-05-23T03:05:17.3660000,22.49,92.46,101.888
2026-05-23T03:05:18.4060000,22.49,92.48,101.889
2026-05-23T03:05:19.4680000,22.49,92.47,101.889
2026-05-23T03:05:20.4880000,22.49,92.46,101.89
2026-05-23T03:05:21.5280000,22.49,92.48,101.889
2026-05-23T03:05:22.5690000,22.49,92.48,101.889
2026-05-23T03:05:23.6100000,22.49,92.49,101.888
2026-05-23T03:05:24.6500000,22.49,92.51,101.887
2026-05-23T03:05:25.6910000,22.49,92.5,101.887
2026-05-23T03:05:26.7430000,22.49,92.42,101.887
2026-05-23T03:05:27.7830000,22.49,92.49,101.887
2026-05-23T03:05:28.8240000,22.49,92.51,101.887
2026-05-23T03:05:29.8650000,22.49,92.5,101.887
2026-05-23T03:05:30.9060000,22.49,92.49,101.888
2026-05-23T03:05:31.9470000,22.49,92.52,101.887
2026-05-23T03:05:33.0400000,22.49,92.57,101.888
2026-05-23T03:05:34.0280000,22.49,92.51,101.887
2026-05-23T03:05:35.0690000,22.49,92.53,101.887
2026-05-23T03:05:36.1100000,22.49,92.53,101.887
2026-05-23T03:05:37.1500000,22.49,92.56,101.887
2026-05-23T03:05:38.2020000,22.49,92.54,101.888
2026-05-23T03:05:39.2430000,22.49,92.54,101.888
2026-05-23T03:05:40.2830000,22.49,92.54,101.889
2026-05-23T03:05:41.3240000,22.5,92.58,101.888
2026-05-23T03:05:42.3650000,22.5,92.53,101.888
2026-05-23T03:05:43.4060000,22.49,92.53,101.888
2026-05-23T03:05:44.4460000,22.5,92.53,101.888
2026-05-23T03:05:45.4870000,22.5,92.56,101.889
2026-05-23T03:05:46.5280000,22.5,92.58,101.888
2026-05-23T03:05:47.5820000,22.5,92.57,101.889
2026-05-23T03:05:48.6120000,22.5,92.59,101.889
2026-05-23T03:05:49.6530000,22.5,92.59,101.889
2026-05-23T03:05:50.6940000,22.5,92.59,101.888
2026-05-23T03:05:51.7450000,22.5,92.58,101.887
2026-05-23T03:05:52.7860000,22.5,92.6,101.887
2026-05-23T03:05:53.8270000,22.5,92.6,101.888
2026-05-23T03:05:54.8680000,22.5,92.59,101.888
2026-05-23T03:05:55.9090000,22.5,92.59,101.887
2026-05-23T03:05:56.9490000,22.5,92.61,101.888
2026-05-23T03:05:57.9900000,22.5,92.62,101.888
2026-05-23T03:05:59.0310000,22.5,92.6,101.888
2026-05-23T03:06:00.0720000,22.5,92.62,101.888
2026-05-23T03:06:01.1550000,22.5,92.61,101.888
2026-05-23T03:06:02.1530000,22.5,92.61,101.888
2026-05-23T03:06:03.2050000,22.5,92.62,101.887
2026-05-23T03:06:04.2450000,22.5,92.61,101.886
2026-05-23T03:06:05.2860000,22.5,92.63,101.886
2026-05-23T03:06:06.3270000,22.5,92.64,101.887
2026-05-23T03:06:07.3670000,22.5,92.64,101.886
2026-05-23T03:06:08.4080000,22.5,92.64,101.887
2026-05-23T03:06:09.4490000,22.5,92.63,101.887
2026-05-23T03:06:10.4900000,22.5,92.64,101.887
2026-05-23T03:06:11.5300000,22.5,92.64,101.887
2026-05-23T03:06:12.5710000,22.5,92.69,101.888
2026-05-23T03:06:13.6220000,22.5,92.64,101.888
2026-05-23T03:06:14.7260000,22.5,92.61,101.888
2026-05-23T03:06:15.7040000,22.5,92.64,101.888
2026-05-23T03:06:16.7450000,22.5,92.64,101.889
2026-05-23T03:06:17.7860000,22.5,92.64,101.889
2026-05-23T03:06:18.8260000,22.5,92.65,101.889
2026-05-23T03:06:19.8670000,22.5,92.64,101.889
2026-05-23T03:06:20.9080000,22.5,92.64,101.889
2026-05-23T03:06:21.9490000,22.5,92.65,101.887
2026-05-23T03:06:22.9900000,22.5,92.71,101.888
2026-05-23T03:06:24.0310000,22.5,92.66,101.888
2026-05-23T03:06:25.0820000,22.5,92.64,101.889
2026-05-23T03:06:26.1230000,22.49,92.66,101.889
2026-05-23T03:06:27.1630000,22.5,92.65,101.89
2026-05-23T03:06:28.2040000,22.5,92.64,101.89
2026-05-23T03:06:29.2630000,22.49,92.62,101.89
2026-05-23T03:06:30.2820000,22.49,92.64,101.89
2026-05-23T03:06:31.3330000,22.49,92.64,101.891
2026-05-23T03:06:32.3740000,22.49,92.65,101.891
2026-05-23T03:06:33.4150000,22.49,92.63,101.89
2026-05-23T03:06:34.4560000,22.49,92.64,101.891
2026-05-23T03:06:35.4960000,22.49,92.64,101.891
2026-05-23T03:06:36.5370000,22.49,92.61,101.891
2026-05-23T03:06:37.5780000,22.49,92.63,101.891
2026-05-23T03:06:38.6190000,22.49,92.59,101.891
2026-05-23T03:06:39.6590000,22.49,92.61,101.892
2026-05-23T03:06:40.7110000,22.49,92.64,101.891
2026-05-23T03:06:41.7510000,22.49,92.64,101.89
2026-05-23T03:06:42.8380000,22.48,92.61,101.89
2026-05-23T03:06:43.8360000,22.48,92.59,101.89
2026-05-23T03:06:44.8770000,22.48,92.62,101.891
2026-05-23T03:06:45.9180000,22.48,92.61,101.892
2026-05-23T03:06:46.9590000,22.48,92.58,101.892
2026-05-23T03:06:48.0000000,22.48,92.59,101.893
2026-05-23T03:06:49.0410000,22.48,92.58,101.893
2026-05-23T03:06:50.0820000,22.48,92.59,101.892
2026-05-23T03:06:51.1220000,22.47,92.6,101.891
2026-05-23T03:06:52.1630000,22.47,92.57,101.892
2026-05-23T03:06:53.2040000,22.47,92.57,101.891
2026-05-23T03:06:54.2550000,22.47,92.59,101.89
2026-05-23T03:06:55.2960000,22.47,92.61,101.89
2026-05-23T03:06:56.3360000,22.47,92.57,101.889
2026-05-23T03:06:57.3810000,22.47,92.56,101.888
2026-05-23T03:06:58.4210000,22.47,92.56,101.888
2026-05-23T03:06:59.4620000,22.47,92.55,101.889
2026-05-23T03:07:00.5030000,22.47,92.56,101.889
2026-05-23T03:07:01.5430000,22.47,92.55,101.888
2026-05-23T03:07:02.5840000,22.47,92.55,101.887
2026-05-23T03:07:03.6250000,22.47,92.55,101.887
2026-05-23T03:07:04.6660000,22.46,92.54,101.887
2026-05-23T03:07:05.7070000,22.46,92.52,101.886
2026-05-23T03:07:06.7580000,22.46,92.63,101.886
2026-05-23T03:07:07.7990000,22.46,92.52,101.886
2026-05-23T03:07:08.8400000,22.46,92.53,101.886
2026-05-23T03:07:09.8800000,22.46,92.54,101.886
