time,ds18b20_temp_c
2026-05-25T12:35:48.2420000,22.6875
2026-05-25T12:35:54.1470000,22.75
2026-05-25T12:36:00.0540000,22.6875
2026-05-25T12:36:05.9600000,22.75
2026-05-25T12:36:11.8650000,22.75
2026-05-25T12:36:17.7690000,22.6875
2026-05-25T12:36:23.6720000,22.75
2026-05-25T12:36:29.5770000,22.6875
2026-05-25T12:36:35.4800000,22.75
2026-05-25T12:36:41.3840000,22.75
2026-05-25T12:36:47.2900000,22.75
2026-05-25T12:36:53.1940000,22.75
2026-05-25T12:36:59.0980000,22.75
2026-05-25T12:37:05.0040000,22.75
2026-05-25T12:37:10.9100000,22.6875
2026-05-25T12:37:16.8130000,22.75
2026-05-25T12:37:22.7170000,22.6875
2026-05-25T12:37:28.6210000,22.75
2026-05-25T12:37:34.5250000,22.75
2026-05-25T12:37:40.4280000,22.75
2026-05-25T12:37:46.3340000,22.6875
2026-05-25T12:37:52.2400000,22.75
2026-05-25T12:37:58.1450000,22.6875
2026-05-25T12:38:04.0480000,22.75
2026-05-25T12:38:09.9520000,22.75
2026-05-25T12:38:15.8580000,22.75
2026-05-25T12:38:21.7670000,22.75
2026-05-25T12:38:27.6730000,22.75
2026-05-25T12:38:33.5780000,22.75
2026-05-25T12:38:39.4840000,22.75
2026-05-25T12:38:45.3900000,22.75
2026-05-25T12:38:51.2950000,22.75
2026-05-25T12:38:57.1980000,22.6875
2026-05-25T12:39:03.1020000,22.75
2026-05-25T12:39:09.0050000,22.75
2026-05-25T12:39:14.9090000,22.75
2026-05-25T12:39:20.8140000,22.75
2026-05-25T12:39:26.7200000,22.6875
2026-05-25T12:39:32.6250000,22.75
2026-05-25T12:39:38.5310000,22.75
2026-05-25T12:39:44.4370000,22.75
2026-05-25T12:39:50.3430000,22.75
2026-05-25T12:39:56.2470000,22.75
2026-05-25T12:40:02.1510000,22.75
2026-05-25T12:40:08.0540000,22.75
2026-05-25T12:40:13.9580000,22.75
2026-05-25T12:40:19.8650000,22.75
2026-05-25T12:40:25.7710000,22.75
2026-05-25T12:40:31.6770000,22.75
2026-05-25T12:40:37.5830000,22.75
2026-05-25T12:40:43.4880000,22.75
2026-05-25T12:40:49.3950000,22.75
2026-05-25T12:40:55.3010000,22.75
2026-05-25T12:41:01.2050000,22.6875
2026-05-25T12:41:07.1080000,22.75
2026-05-25T12:41:13.0130000,22.75
2026-05-25T12:41:18.9160000,22.75
2026-05-25T12:41:24.8200000,22.75
2026-05-25T12:41:30.7240000,22.75
2026-05-25T12:41:36.6270000,22.75
2026-05-25T12:41:42.5350000,22.75
2026-05-25T12:41:48.4380000,22.75
2026-05-25T12:41:54.3430000,22.75
2026-05-25T12:42:00.2470000,22.75
2026-05-25T12:42:06.1510000,22.75
2026-05-25T12:42:12.0560000,22.75
2026-05-25T12:42:17.9590000,22.75
2026-05-25T12:42:23.8630000,22.75
2026-05-25T12:42:29.7670000,22.75
2026-05-25T12:42:35.6700000,22.75
2026-05-25T12:42:41.5750000,22.75
2026-05-25T12:42:47.4810000,22.75
2026-05-25T12:42:53.3870000,22.75
2026-05-25T12:42:59.2930000,22.75
2026-05-25T12:43:05.1960000,22.75
2026-05-25T12:43:11.1010000,22.75
2026-05-25T12:43:17.0050000,22.75
2026-05-25T12:43:22.9080000,22.75
2026-05-25T12:43:28.8120000,22.75
2026-05-25T12:43:34.7160000,22.75
2026-05-25T12:43:40.6200000,22.75
2026-05-25T12:43:46.5240000,22.75
2026-05-25T12:43:52.4300000,22.75
2026-05-25T12:43:58.3350000,22.75
2026-05-25T12:44:04.2420000,22.75
2026-05-25T12:44:10.1480000,22.75
2026-05-25T12:44:16.0520000,22.75
2026-05-25T12:44:21.9550000,22.75
2026-05-25T12:44:27.8590000,22.75
2026-05-25T12:44:33.7630000,22.6875
2026-05-25T12:44:39.6690000,22.75
2026-05-25T12:44:45.5750000,22.75
2026-05-25T12:44:51.4810000,22.75
2026-05-25T12:44:57.3870000,22.6875
2026-05-25T12:45:03.2940000,22.75
2026-05-25T12:45:09.1970000,22.75
2026-05-25T12:45:15.1010000,22.75
