timestamp,AS7343_405nm,AS7343_425nm,AS7343_450nm,AS7343_475nm,AS7343_515nm,AS7343_550nm,AS7343_555nm,AS7343_600nm,AS7343_640nm,AS7343_690nm,AS7343_745nm,AS7343_855nm,AS7343_visible
2026-05-24 03:06:29.855,189.967,1178.056,2655.853,7764.725,2243.864,1985.263,2370.918,1583.738,1676.595,582.991,891.638,0.0,10409.308
2026-05-24 03:06:39.873,189.086,1185.182,2641.054,7803.81,2255.623,1980.886,2356.593,1574.57,1685.104,581.378,887.321,0.0,10401.573
2026-05-24 03:06:49.892,189.673,1186.607,2642.572,7810.148,2256.645,1982.832,2358.7,1575.57,1686.563,582.258,890.774,0.0,10404.774
2026-05-24 03:06:59.911,191.874,1174.256,2664.961,7748.88,2239.007,1997.422,2379.555,1589.406,1673.434,587.241,905.451,0.0,10430.646
2026-05-24 03:07:09.929,189.38,1182.807,2650.161,7792.19,2251.789,1982.832,2365.23,1578.737,1682.916,581.965,889.911,0.0,10408.773
2026-05-24 03:07:19.949,190.113,1179.481,2657.371,7777.402,2247.187,1986.236,2372.393,1584.738,1679.513,583.284,893.364,0.0,10415.176
2026-05-24 03:07:29.967,189.967,1182.332,2658.889,7790.077,2251.533,1986.236,2372.814,1585.238,1682.187,583.137,892.501,0.0,10426.112
2026-05-24 03:07:39.986,191.434,1173.306,2663.822,7748.88,2239.263,1995.477,2378.081,1588.905,1673.434,586.508,902.861,0.0,10426.112
2026-05-24 03:07:50.031,191.141,1173.781,2664.202,7749.936,2239.518,1994.018,2378.713,1589.072,1673.921,585.629,900.271,0.0,10426.112
2026-05-24 03:08:00.050,188.939,1188.982,2656.233,7822.825,2260.48,1978.941,2371.339,1583.905,1689.481,580.792,886.458,0.0,10421.845
2026-05-24 03:08:10.068,190.407,1177.581,2656.992,7762.612,2243.097,1987.695,2371.972,1584.571,1676.838,583.87,895.954,0.0,10411.442
2026-05-24 03:08:20.087,189.673,1183.282,2650.92,7793.247,2252.044,1984.291,2366.284,1579.404,1683.159,582.551,890.774,0.0,10413.042
2026-05-24 03:08:30.106,188.793,1186.607,2657.751,7811.205,2257.668,1977.482,2372.182,1584.405,1687.293,580.206,884.731,0.0,10419.71
2026-05-24 03:08:40.124,191.581,1173.781,2665.34,7747.823,2238.752,1995.963,2379.345,1588.405,1673.191,586.655,903.725,0.0,10428.245
2026-05-24 03:08:50.144,189.526,1182.332,2642.952,7789.021,2250.255,1981.859,2359.332,1575.903,1681.944,581.818,889.911,0.0,10395.972
2026-05-24 03:09:00.162,189.82,1181.382,2652.438,7783.739,2248.977,1985.263,2367.548,1581.571,1680.728,582.697,891.638,0.0,10410.375
2026-05-24 03:09:10.181,189.526,1183.757,2650.541,7796.416,2253.067,1982.832,2365.862,1580.404,1683.646,582.111,889.911,0.0,10413.575
2026-05-24 03:09:20.200,189.967,1179.006,2658.51,7780.571,2247.954,1987.209,2374.078,1585.738,1680.242,583.43,893.364,0.0,10424.779
2026-05-24 03:09:30.219,189.673,1182.807,2642.572,7793.247,2251.277,1981.859,2358.911,1575.903,1682.673,582.258,890.774,0.0,10397.039
2026-05-24 03:09:40.237,191.874,1179.006,2651.3,7778.458,2247.187,1997.422,2366.073,1580.571,1679.513,587.534,905.451,0.0,10426.379
2026-05-24 03:09:50.257,190.994,1176.631,2656.233,7765.782,2243.864,1991.1,2371.129,1583.738,1677.081,585.336,899.408,0.0,10418.377
2026-05-24 03:10:00.275,188.646,1187.557,2655.474,7817.543,2258.179,1976.509,2370.497,1583.571,1688.022,579.913,883.868,0.0,10414.909
2026-05-24 03:10:10.293,191.434,1176.156,2666.099,7765.782,2243.609,1994.99,2380.187,1590.239,1676.838,586.508,902.861,0.0,10435.448
2026-05-24 03:10:20.313,190.407,1186.607,2650.541,7810.148,2256.134,1987.209,2366.284,1580.404,1686.563,584.163,895.954,0.0,10423.179
2026-05-24 03:10:30.347,191.728,1176.156,2664.961,7761.556,2242.075,1994.99,2379.555,1589.906,1675.866,586.508,904.588,0.0,10430.113
2026-05-24 03:10:40.367,189.673,1184.232,2641.054,7797.472,2253.067,1982.345,2357.436,1574.903,1683.889,582.258,890.774,0.0,10397.838
2026-05-24 03:10:50.385,191.434,1175.681,2663.822,7759.444,2241.819,1993.045,2378.502,1589.239,1675.622,586.069,901.998,0.0,10426.112
2026-05-24 03:11:00.404,210.659,1291.592,2797.775,8284.455,2377.813,2090.801,2493.1,1668.752,1783.815,625.496,1028.046,0.0,10764.065
2026-05-24 03:11:10.423,209.192,1325.321,2792.842,8460.866,2425.359,2085.938,2489.097,1666.418,1818.339,622.711,1017.686,0.0,10787.006
2026-05-24 03:11:20.441,220.345,1342.898,2884.673,8562.278,2456.035,2153.54,2581.365,1729.929,1840.464,646.749,1092.796,0.0,11091.085
2026-05-24 03:11:30.460,213.888,1290.642,2809.159,8325.653,2390.85,2119.496,2512.48,1681.421,1793.783,634.144,1051.356,0.0,10905.971
2026-05-24 03:11:40.479,216.089,1278.291,2815.61,8278.117,2373.723,2131.654,2519.432,1686.088,1784.788,639.274,1066.033,0.0,10901.97
2026-05-24 03:11:50.498,214.622,1285.417,2830.789,8318.259,2384.97,2124.359,2532.071,1695.256,1791.595,636.049,1055.673,0.0,10921.974
2026-05-24 03:12:00.516,216.383,1298.718,2837.24,8362.626,2396.218,2133.6,2538.18,1699.924,1801.077,639.713,1067.759,0.0,10933.978
2026-05-24 03:12:10.536,207.577,1219.385,2789.047,7947.476,2281.953,2079.129,2493.1,1668.919,1716.954,621.099,1009.052,0.0,10624.564
2026-05-24 03:12:20.554,216.97,1290.167,2847.106,8348.892,2388.038,2136.518,2546.818,1706.592,1801.564,642.205,1072.076,0.0,10931.31
2026-05-24 03:12:30.573,219.171,1265.465,2797.016,8197.833,2345.092,2149.163,2496.891,1671.752,1769.227,645.723,1085.89,0.0,10798.742
2026-05-24 03:12:40.592,208.605,1247.413,2776.145,8056.281,2299.08,2079.615,2468.032,1656.75,1736.162,621.685,1013.369,0.0,10530.405
2026-05-24 03:12:50.611,223.72,1285.892,2821.682,8271.778,2358.385,2170.563,2513.323,1686.588,1782.599,654.517,1115.243,0.0,10796.608
2026-05-24 03:13:00.629,212.86,1259.764,2718.466,8108.042,2304.448,2100.528,2412.207,1619.411,1748.561,630.04,1041.859,0.0,10425.044
2026-05-24 03:13:10.649,187.765,1158.579,2670.273,7649.582,2195.806,1965.809,2377.659,1591.573,1651.553,577.714,877.824,0.0,10215.657
2026-05-24 03:13:20.667,194.516,1200.858,2677.483,7892.546,2269.682,2008.608,2389.035,1597.074,1701.881,592.518,922.718,0.0,10443.717
2026-05-24 03:13:30.685,186.445,1186.607,2672.171,7806.98,2247.698,1958.028,2382.505,1593.073,1685.591,575.076,869.191,0.0,10331.688
2026-05-24 03:13:40.705,194.076,1193.258,2658.51,7839.726,2256.134,2005.69,2370.076,1584.738,1692.155,591.785,919.265,0.0,10393.037
2026-05-24 03:13:50.723,190.554,1179.006,2652.058,7768.95,2238.752,1985.263,2363.545,1580.237,1677.568,583.87,896.818,0.0,10352.227
2026-05-24 03:14:00.743,190.407,1171.881,2649.023,7734.091,2230.316,1985.263,2363.334,1580.071,1670.517,583.577,895.954,0.0,10348.492
2026-05-24 03:14:10.761,193.049,1183.757,2675.586,7800.642,2249.999,2002.286,2388.403,1596.407,1684.132,589.586,913.221,0.0,10445.051
2026-05-24 03:14:20.779,188.646,1184.707,2642.192,7795.36,2250.255,1975.537,2356.804,1574.737,1683.889,579.473,883.868,0.0,10362.096
2026-05-24 03:14:30.799,189.967,1178.531,2655.853,7775.289,2245.654,1985.263,2369.865,1583.238,1678.054,583.137,893.364,0.0,10407.174
2026-05-24 03:14:40.817,190.994,1176.631,2660.027,7766.838,2243.609,1992.072,2374.289,1586.072,1676.838,585.336,899.408,0.0,10421.577
2026-05-24 03:14:50.836,190.847,1179.956,2663.443,7780.571,2248.21,1990.127,2377.449,1588.072,1679.999,584.749,898.544,0.0,10429.313
2026-05-24 03:15:00.855,189.82,1178.056,2655.853,7771.064,2245.142,1984.291,2370.497,1583.571,1677.811,582.697,891.638,0.0,10407.708
2026-05-24 03:15:10.874,189.38,1180.432,2648.264,7784.796,2249.232,1983.318,2363.124,1578.57,1680.971,582.111,889.048,0.0,10403.706
2026-05-24 03:15:20.892,188.939,1184.707,2654.335,7800.642,2254.089,1978.941,2368.812,1582.238,1684.375,580.645,886.458,0.0,10410.374
2026-05-24 03:15:30.911,190.26,1173.781,2658.13,7748.88,2239.774,1986.722,2372.814,1585.238,1673.921,583.723,895.091,0.0,10408.24
2026-05-24 03:15:40.930,191.141,1180.907,2645.608,7783.739,2249.232,1992.559,2360.385,1577.07,1680.971,585.482,899.408,0.0,10411.975
2026-05-24 03:15:50.948,191.287,1171.406,2661.925,7737.26,2235.684,1993.531,2376.606,1587.572,1670.76,585.922,901.134,0.0,10414.375
2026-05-24 03:16:01.024,191.141,1171.881,2661.166,7742.542,2236.962,1992.559,2375.974,1587.072,1671.732,585.482,901.134,0.0,10413.843
2026-05-24 03:16:11.043,189.233,1179.956,2643.331,7778.458,2247.187,1980.886,2359.121,1574.57,1679.756,581.525,888.184,0.0,10390.637
2026-05-24 03:16:21.061,191.874,1178.531,2649.023,7777.402,2247.698,1997.422,2363.966,1579.071,1679.756,587.095,905.451,0.0,10421.845
2026-05-24 03:16:31.081,189.673,1174.731,2656.612,7752.05,2240.03,1982.345,2371.55,1584.238,1674.164,582.111,890.774,0.0,10398.104
2026-05-24 03:16:41.099,191.728,1181.857,2647.125,7789.021,2250.511,1995.477,2362.281,1577.904,1681.944,586.655,903.725,0.0,10420.244
2026-05-24 03:16:51.119,189.526,1182.332,2658.13,7792.19,2251.533,1982.345,2372.604,1584.905,1682.673,582.111,889.048,0.0,10418.377
2026-05-24 03:17:01.137,188.793,1187.557,2650.541,7817.543,2258.946,1979.427,2365.862,1580.404,1688.265,580.792,885.594,0.0,10415.71
2026-05-24 03:17:11.156,191.434,1172.356,2663.063,7739.373,2236.707,1993.531,2377.659,1588.239,1671.732,585.775,901.998,0.0,10417.31
2026-05-24 03:17:21.175,188.646,1183.282,2639.157,7796.416,2253.067,1979.914,2355.329,1573.236,1683.889,580.939,883.868,0.0,10394.371
2026-05-24 03:17:31.193,189.38,1178.056,2654.715,7766.838,2244.375,1983.318,2369.865,1583.071,1677.568,582.258,889.048,0.0,10406.907
2026-05-24 03:17:41.212,191.287,1177.106,2653.576,7772.12,2245.909,1995.477,2367.969,1581.904,1678.54,586.215,901.134,0.0,10427.18
2026-05-24 03:17:51.231,191.287,1173.781,2663.063,7750.992,2239.774,1993.045,2377.659,1588.572,1673.921,585.775,901.134,0.0,10421.311
2026-05-24 03:18:01.250,190.847,1178.056,2661.925,7771.064,2245.142,1989.154,2376.606,1587.572,1678.054,584.603,898.544,0.0,10421.312
2026-05-24 03:18:11.268,188.939,1184.232,2641.054,7800.642,2254.345,1981.372,2357.225,1574.57,1685.104,581.232,886.458,0.0,10401.84
2026-05-24 03:18:21.288,191.141,1177.106,2653.956,7770.007,2244.887,1993.531,2368.812,1582.238,1677.568,585.775,900.271,0.0,10420.777
2026-05-24 03:18:31.306,190.407,1176.631,2663.822,7771.064,2245.142,1990.613,2377.87,1587.572,1677.811,584.603,895.954,0.0,10433.848
2026-05-24 03:18:41.325,191.141,1183.282,2650.92,7799.585,2253.578,1994.504,2365.441,1580.237,1684.132,585.922,900.271,0.0,10432.247
2026-05-24 03:18:51.351,189.82,1184.232,2660.407,7802.755,2254.345,1984.291,2374.71,1586.405,1685.104,582.697,891.638,0.0,10429.848
2026-05-24 03:19:01.369,189.086,1187.557,2653.197,7819.656,2259.713,1981.372,2367.758,1581.738,1688.751,581.378,886.458,0.0,10426.379
2026-05-24 03:19:11.387,190.407,1175.681,2664.581,7763.669,2242.586,1990.127,2378.291,1588.905,1676.352,584.456,895.091,0.0,10428.779
2026-05-24 03:19:21.407,190.554,1177.581,2665.34,7776.345,2246.932,1990.613,2379.134,1589.406,1679.513,584.603,895.954,0.0,10437.048
2026-05-24 03:19:31.425,191.874,1179.481,2651.3,7781.628,2248.21,1996.936,2366.494,1580.904,1679.999,587.095,905.451,0.0,10426.913
2026-05-24 03:19:41.444,191.874,1180.432,2651.679,7789.021,2250.255,1998.881,2366.284,1580.738,1681.944,587.388,904.588,0.0,10437.582
2026-05-24 03:19:51.463,189.38,1183.282,2647.125,7794.303,2252.3,1982.345,2362.492,1577.737,1682.916,581.965,888.184,0.0,10408.508
2026-05-24 03:20:01.482,188.793,1186.607,2650.92,7814.374,2257.924,1979.914,2366.284,1580.571,1687.779,580.792,884.731,0.0,10418.11
2026-05-24 03:20:11.501,226.509,1336.722,2870.633,8549.602,2450.667,2194.393,2565.566,1718.927,1838.762,661.406,1134.237,0.0,11137.497
2026-05-24 03:20:21.520,225.335,1313.445,2837.24,8429.177,2420.758,2182.721,2536.495,1698.424,1811.532,657.302,1124.74,0.0,11029.469
2026-05-24 03:20:31.538,217.263,1280.666,2793.601,8243.257,2366.31,2137.491,2498.156,1671.752,1775.062,640.886,1072.94,0.0,10822.215
2026-05-24 03:20:41.557,219.171,1289.217,2851.66,8324.596,2389.316,2152.567,2551.241,1706.425,1792.811,646.162,1085.89,0.0,10993.994
2026-05-24 03:20:51.576,214.328,1279.241,2816.749,8285.51,2376.535,2123.873,2519.643,1686.922,1785.517,636.049,1054.809,0.0,10907.304
2026-05-24 03:21:01.594,214.034,1274.966,2813.713,8247.482,2368.61,2125.332,2515.008,1683.421,1775.549,636.196,1052.219,0.0,10886.232
2026-05-24 03:21:11.614,213.007,1263.565,2819.784,8221.073,2356.596,2118.036,2523.856,1689.589,1774.333,633.264,1045.313,0.0,10871.294
2026-05-24 03:21:21.632,216.529,1274.966,2819.025,8284.455,2372.956,2137.977,2522.381,1688.922,1786.003,641.032,1069.486,0.0,10912.905
2026-05-24 03:21:31.700,211.246,1253.114,2835.722,8109.099,2323.62,2101.501,2534.599,1700.424,1750.506,629.307,1032.362,0.0,10754.997
2026-05-24 03:21:41.720,211.393,1248.363,2812.954,8101.704,2318.763,2100.528,2510.585,1682.754,1749.777,629.014,1034.089,0.0,10700.317
2026-05-24 03:21:51.738,218.877,1305.369,2813.713,8376.358,2393.917,2142.354,2509.742,1682.754,1802.536,644.11,1084.163,0.0,10845.688
2026-05-24 03:22:01.757,223.574,1303.469,2878.223,8354.175,2382.925,2166.672,2569.779,1725.095,1799.132,653.638,1114.38,0.0,10909.972
2026-05-24 03:22:11.776,225.188,1324.371,2849.762,8501.009,2426.126,2181.748,2546.607,1707.258,1829.28,657.595,1126.467,0.0,11022.269
2026-05-24 03:22:21.794,191.141,1166.18,2648.264,7681.273,2196.317,1983.804,2351.959,1575.737,1657.874,584.456,899.408,0.0,10163.91
2026-05-24 03:22:31.813,187.765,1178.531,2648.264,7772.12,2230.316,1966.782,2356.172,1577.237,1677.324,578.007,876.961,0.0,10246.599
2026-05-24 03:22:41.832,193.929,1184.707,2675.206,7814.374,2252.044,2006.663,2388.824,1596.24,1685.834,591.199,919.265,0.0,10440.517
2026-05-24 03:22:51.851,185.564,1159.529,2646.366,7665.427,2208.588,1951.705,2358.489,1575.237,1655.929,573.024,863.147,0.0,10250.6
2026-05-24 03:23:01.869,189.526,1182.807,2654.335,7792.19,2245.909,1982.832,2366.705,1582.238,1683.159,582.404,889.911,0.0,10371.698
2026-05-24 03:23:11.889,194.076,1185.657,2690.006,7806.98,2249.744,2008.122,2399.146,1604.408,1685.104,591.492,919.265,0.0,10456.52
2026-05-24 03:23:21.907,188.646,1188.507,2650.92,7815.43,2253.578,1976.023,2363.124,1579.737,1687.536,580.499,883.868,0.0,10376.498
2026-05-24 03:23:31.927,190.113,1174.256,2661.166,7753.106,2236.962,1986.236,2373.235,1586.238,1674.164,583.577,893.364,0.0,10390.103
2026-05-24 03:23:41.945,188.939,1181.857,2648.264,7794.303,2251.789,1981.372,2362.703,1578.237,1683.159,581.378,886.458,0.0,10406.907
2026-05-24 03:23:51.964,191.874,1179.956,2647.505,7781.628,2247.954,1996.45,2362.281,1578.237,1680.485,586.948,904.588,0.0,10417.311
2026-05-24 03:24:01.983,189.38,1163.805,2653.197,7696.062,2223.925,1981.859,2367.548,1581.571,1662.493,581.671,888.184,0.0,10367.697
2026-05-24 03:24:12.002,190.994,1172.831,2666.858,7749.936,2238.752,1993.045,2379.766,1589.572,1672.948,585.482,899.408,0.0,10427.713
2026-05-24 03:24:22.046,189.82,1176.156,2664.961,7770.007,2244.887,1987.209,2378.081,1588.405,1677.811,583.43,891.638,0.0,10430.113
2026-05-24 03:24:32.065,189.233,1186.607,2651.679,7817.543,2258.691,1982.832,2366.284,1580.571,1688.022,581.525,887.321,0.0,10425.845
2026-05-24 03:24:42.084,190.113,1183.282,2651.3,7805.924,2255.112,1990.127,2365.02,1579.904,1685.104,584.017,894.228,0.0,10430.646
2026-05-24 03:24:52.102,190.407,1172.831,2663.063,7749.936,2239.007,1989.641,2376.817,1587.905,1673.191,584.31,895.954,0.0,10420.244
2026-05-24 03:25:02.121,189.967,1173.781,2661.166,7749.936,2239.774,1987.209,2375.131,1586.405,1673.434,583.43,893.364,0.0,10413.844
2026-05-24 03:25:12.140,191.434,1178.056,2651.3,7775.289,2247.187,1996.936,2365.652,1580.404,1679.026,586.801,902.861,0.0,10426.379
2026-05-24 03:25:22.158,191.287,1173.306,2665.34,7749.936,2239.263,1994.504,2379.134,1589.406,1673.434,585.775,901.134,0.0,10428.514
2026-05-24 03:25:32.177,189.673,1175.681,2660.027,7761.556,2242.586,1985.263,2374.289,1586.072,1675.866,582.991,890.774,0.0,10417.31
2026-05-24 03:25:42.196,191.141,1177.106,2654.335,7771.064,2245.398,1994.504,2368.812,1580.738,1677.811,586.069,901.998,0.0,10422.646
2026-05-24 03:25:52.214,188.646,1187.082,2651.679,7817.543,2258.946,1977.482,2366.284,1580.738,1688.265,580.352,883.868,0.0,10418.11
2026-05-24 03:26:02.233,189.233,1185.182,2647.884,7803.81,2254.856,1981.372,2362.703,1578.57,1685.104,581.671,888.184,0.0,10407.174
2026-05-24 03:26:12.252,191.287,1172.356,2663.822,7744.655,2237.985,1994.504,2377.87,1588.739,1672.705,586.215,901.998,0.0,10423.979
2026-05-24 03:26:22.270,188.793,1183.757,2640.674,7799.585,2253.322,1978.941,2356.593,1574.237,1684.132,580.792,885.594,0.0,10397.037
2026-05-24 03:26:32.289,191.728,1173.781,2665.34,7752.05,2240.03,1995.477,2379.766,1589.572,1673.921,586.362,903.725,0.0,10429.58
2026-05-24 03:26:42.307,189.526,1183.282,2653.576,7796.416,2252.811,1984.777,2368.39,1581.571,1683.646,582.551,889.048,0.0,10420.244
2026-05-24 03:26:52.327,190.113,1176.156,2663.443,7765.782,2244.12,1987.695,2377.449,1588.572,1677.324,583.43,893.364,0.0,10424.779
2026-05-24 03:27:02.368,189.38,1184.232,2639.916,7801.698,2254.089,1981.859,2356.172,1572.736,1684.618,581.671,888.184,0.0,10398.372
2026-05-24 03:27:12.387,189.673,1176.156,2657.751,7763.669,2243.097,1983.804,2372.393,1584.905,1676.352,582.404,890.774,0.0,10409.041
2026-05-24 03:27:22.406,190.26,1175.206,2660.027,7760.5,2242.586,1988.181,2374.289,1586.405,1675.866,583.87,895.091,0.0,10419.177
2026-05-24 03:27:32.424,190.26,1176.631,2659.648,7765.782,2243.609,1988.668,2374.71,1584.738,1676.838,583.87,894.228,0.0,10420.511
2026-05-24 03:27:42.442,187.178,1177.581,2627.773,7768.95,2245.398,1969.214,2343.954,1565.568,1678.054,577.128,874.371,0.0,10356.227
2026-05-24 03:27:52.462,189.673,1177.106,2656.233,7770.007,2245.142,1983.804,2371.129,1584.071,1677.811,582.258,889.911,0.0,10410.642
2026-05-24 03:28:02.480,190.113,1177.581,2659.648,7768.95,2244.375,1987.209,2373.657,1584.571,1677.324,583.577,894.228,0.0,10418.11
2026-05-24 03:28:12.498,190.7,1174.256,2658.13,7748.88,2238.752,1989.154,2373.025,1585.405,1672.948,584.749,897.681,0.0,10409.574
2026-05-24 03:28:22.518,189.526,1180.432,2652.058,7783.739,2248.721,1983.804,2367.126,1581.238,1680.485,582.258,889.911,0.0,10411.442
2026-05-24 03:28:32.536,189.526,1179.006,2651.679,7779.514,2247.698,1983.318,2367.126,1581.571,1679.269,582.258,890.774,0.0,10408.24
2026-05-24 03:28:42.554,189.673,1175.681,2663.822,7767.894,2244.631,1986.236,2377.659,1588.405,1677.811,582.991,890.774,0.0,10426.645
2026-05-24 03:28:52.574,189.82,1183.282,2655.094,7799.585,2252.811,1986.722,2370.076,1583.238,1683.889,583.137,891.638,0.0,10427.179
2026-05-24 03:29:02.592,194.956,1297.768,2771.592,8278.117,2375.256,1996.45,2465.714,1652.083,1781.141,592.225,923.581,0.0,10552.011
2026-05-24 03:29:12.610,218.29,1282.567,2886.571,8209.453,2359.663,2139.922,2579.68,1727.595,1767.769,642.058,1078.983,0.0,10891.567
2026-05-24 03:29:22.629,216.97,1283.992,2804.605,8295.018,2381.136,2141.381,2508.899,1679.587,1787.219,642.058,1072.076,0.0,10917.174
2026-05-24 03:29:32.648,230.324,1351.923,2880.12,8607.701,2469.072,2212.389,2575.888,1722.927,1848.001,668.148,1159.274,0.0,11180.442
2026-05-24 03:29:42.668,212.714,1259.764,2788.668,8195.72,2352.25,2116.091,2494.153,1666.918,1767.769,632.678,1042.723,0.0,10831.551
2026-05-24 03:29:52.712,211.686,1262.14,2792.462,8210.51,2354.551,2109.283,2498.998,1670.919,1770.686,630.919,1036.679,0.0,10835.019
2026-05-24 03:30:02.731,211.98,1284.467,2806.123,8307.694,2381.903,2110.742,2509.742,1680.587,1791.109,631.212,1039.269,0.0,10866.76
2026-05-24 03:30:12.750,213.154,1278.766,2761.346,8266.496,2364.009,2112.201,2464.029,1650.082,1783.572,632.531,1045.313,0.0,10728.592
2026-05-24 03:30:22.769,212.86,1287.792,2844.45,8297.131,2376.023,2111.714,2541.972,1703.591,1788.921,632.531,1044.449,0.0,10862.492
2026-05-24 03:30:32.787,201.12,1199.908,2696.077,7796.416,2233.128,2035.844,2394.723,1603.241,1681.214,606.002,964.159,0.0,10286.876
2026-05-24 03:30:42.807,222.253,1300.618,2829.271,8364.738,2386.76,2167.158,2522.592,1691.422,1800.591,651.879,1105.747,0.0,10888.366
2026-05-24 03:30:52.825,208.898,1243.613,2724.158,8023.534,2286.043,2080.588,2417.263,1620.244,1729.84,622.565,1016.822,0.0,10399.971
2026-05-24 03:31:02.844,184.537,1153.354,2626.255,7606.272,2179.702,1944.896,2332.578,1561.568,1643.043,569.799,854.514,0.0,10064.418
2026-05-24 03:31:12.863,183.509,1161.905,2613.732,7658.033,2195.806,1939.547,2320.782,1554.066,1655.2,568.773,849.334,0.0,10081.755
2026-05-24 03:31:22.881,192.021,1179.956,2660.027,7779.514,2238.24,1995.477,2370.497,1584.905,1679.513,587.534,906.315,0.0,10351.96
2026-05-24 03:31:32.900,187.765,1158.104,2638.018,7651.694,2199.641,1968.728,2347.535,1568.902,1653.498,579.033,877.824,0.0,10210.057
2026-05-24 03:31:42.919,198.185,1204.659,2702.908,7918.954,2276.073,2032.439,2410.733,1611.243,1707.716,600.579,946.892,0.0,10528.272
2026-05-24 03:31:52.937,193.929,1203.709,2694.559,7907.334,2276.584,2007.149,2403.36,1607.242,1706.014,591.345,919.265,0.0,10500.264
2026-05-24 03:32:02.956,187.619,1184.707,2649.023,7795.36,2243.864,1968.241,2360.175,1577.404,1684.861,578.154,876.961,0.0,10323.419
2026-05-24 03:32:12.975,193.489,1193.733,2682.416,7854.516,2263.547,2007.149,2392.405,1599.574,1694.83,590.759,916.675,0.0,10474.658
2026-05-24 03:32:22.994,190.407,1186.132,2672.171,7817.543,2255.879,1988.668,2382.926,1592.573,1687.536,583.87,895.091,0.0,10439.717
2026-05-24 03:32:33.032,189.673,1182.332,2651.3,7795.36,2251.022,1983.804,2366.073,1579.571,1682.43,582.551,891.638,0.0,10409.308
2026-05-24 03:32:43.051,189.82,1177.106,2654.335,7766.838,2243.864,1985.263,2368.39,1582.071,1676.838,582.991,891.638,0.0,10405.573
2026-05-24 03:32:53.069,189.967,1176.156,2657.371,7766.838,2243.864,1988.668,2370.918,1583.905,1677.081,583.87,892.501,0.0,10419.176
2026-05-24 03:33:03.089,189.38,1175.681,2661.166,7762.612,2242.586,1985.263,2374.921,1586.572,1675.866,582.551,890.774,0.0,10416.51
2026-05-24 03:33:13.107,188.352,1171.406,2637.639,7747.823,2239.263,1980.4,2351.748,1570.903,1673.921,580.059,881.278,0.0,10380.499
2026-05-24 03:33:23.126,190.26,1173.781,2645.987,7749.936,2239.518,1987.695,2360.596,1576.903,1673.677,583.723,895.091,0.0,10393.304
2026-05-24 03:33:33.145,191.287,1179.006,2645.608,7779.514,2247.187,1994.018,2360.175,1576.57,1679.026,585.775,901.998,0.0,10411.442
2026-05-24 03:33:43.163,190.554,1175.681,2655.853,7765.782,2243.609,1990.127,2370.076,1583.238,1676.595,584.603,895.954,0.0,10419.71
2026-05-24 03:33:53.182,191.581,1180.432,2647.125,7784.796,2248.977,1994.99,2362.492,1577.737,1680.728,586.362,902.861,0.0,10418.91
2026-05-24 03:34:03.201,190.847,1180.907,2647.125,7789.021,2250.511,1992.559,2361.86,1577.737,1681.701,585.482,899.408,0.0,10418.377
2026-05-24 03:34:13.219,188.646,1183.757,2643.331,7798.529,2253.322,1978.454,2358.489,1575.57,1683.889,580.206,883.868,0.0,10397.039
2026-05-24 03:34:23.238,189.086,1184.232,2647.125,7798.529,2253.067,1979.427,2362.281,1578.07,1683.646,581.085,887.321,0.0,10403.706
2026-05-24 03:34:33.257,190.554,1175.206,2656.233,7762.612,2243.097,1990.127,2370.708,1583.738,1676.109,584.456,895.954,0.0,10417.31
2026-05-24 03:34:43.275,191.141,1177.106,2649.402,7767.894,2244.12,1993.531,2364.177,1579.237,1677.324,585.629,900.271,0.0,10412.509
2026-05-24 03:34:53.294,189.673,1174.731,2660.786,7758.387,2241.819,1984.777,2375.131,1586.738,1675.379,582.697,890.774,0.0,10414.375
2026-05-24 03:35:03.313,190.847,1170.931,2659.648,7731.978,2234.15,1991.1,2374.499,1584.738,1669.544,585.189,899.408,0.0,10406.641
2026-05-24 03:35:13.331,191.141,1171.406,2661.545,7737.26,2235.428,1992.559,2376.395,1587.572,1670.517,585.189,900.271,0.0,10415.176
2026-05-24 03:35:23.350,189.82,1174.256,2656.612,7754.161,2240.286,1984.777,2371.55,1584.238,1674.407,582.697,891.638,0.0,10406.641
2026-05-24 03:35:33.369,188.499,1187.557,2652.817,7819.656,2259.202,1976.996,2367.126,1581.404,1688.265,579.913,883.004,0.0,10416.776
2026-05-24 03:35:43.387,189.673,1179.956,2658.13,7781.628,2248.721,1983.318,2372.814,1585.072,1680.485,582.404,890.774,0.0,10418.11
2026-05-24 03:35:53.406,186.591,1180.432,2644.469,7785.852,2250.255,1966.296,2359.332,1574.737,1681.701,576.248,870.917,0.0,10381.834
2026-05-24 03:36:03.425,190.407,1175.206,2651.3,7763.669,2243.353,1990.613,2365.652,1580.404,1676.595,584.456,895.091,0.0,10416.51
2026-05-24 03:36:13.443,190.407,1177.106,2641.813,7767.894,2244.12,1988.181,2356.593,1574.403,1677.324,583.723,895.091,0.0,10396.238
2026-05-24 03:36:23.463,191.141,1178.531,2643.71,7774.233,2246.421,1992.559,2359.332,1576.07,1678.54,585.482,900.271,0.0,10407.708
2026-05-24 03:36:33.481,189.82,1175.206,2659.268,7756.274,2241.052,1985.263,2374.078,1586.405,1674.893,583.137,892.501,0.0,10410.374
2026-05-24 03:36:43.499,191.141,1175.681,2650.161,7762.612,2242.842,1992.072,2364.388,1579.737,1676.595,585.482,900.271,0.0,10410.374
